ticker,CME US Equity,CME US Equity,CME US Equity,CME US Equity,CME US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2015-04-08,90.36,90.93,92.088,94.2988,83.9175,90.85
2015-04-09,90.85,90.25,91.358,94.3684,84.0108,92.27
2015-04-10,92.27,90.68,91.23,94.5104,84.1183,92.025
2015-04-13,92.025,92.34,91.216,94.6265,84.2251,91.2
2015-04-14,91.2,91.82,91.341,94.7445,84.3286,91.15
2015-04-15,91.15,91.34,91.499,94.8259,84.4322,91.52
2015-04-16,91.52,90.99,91.633,94.9109,84.5351,89.91
2015-04-17,89.91,90.86,91.161,94.9241,84.6297,90.79
2015-04-20,90.79,90.54,90.914,94.9231,84.7283,90.24
2015-04-21,90.24,90.94,90.722,94.8437,84.8177,90.67
2015-04-22,90.67,90.31,90.626,94.7807,84.9104,90.31
2015-04-23,90.31,90.53,90.384,94.6945,85.0067,89.89
2015-04-24,89.89,90.26,90.38,94.5962,85.0982,88.86
2015-04-27,88.86,89.88,89.994,94.4672,85.1919,89.51
2015-04-28,89.51,88.49,89.848,94.379,85.287,89.2
2015-04-29,89.2,88.86,89.554,94.279,85.3766,90.91
2015-04-30,90.91,89.49,89.674,94.222,85.4747,90.78
2015-05-01,90.78,91.64,89.852,94.154,85.5735,90.82
2015-05-04,90.82,90.78,90.244,94.0855,85.672,90.91
2015-05-05,90.91,90.41,90.524,94.0039,85.7642,90.3
2015-05-06,90.3,90.91,90.744,93.8865,85.8488,92.4
2015-05-07,92.4,90.37,91.042,93.8039,85.938,94.37
2015-05-08,94.37,93.72,91.76,93.7709,86.0354,95.4
2015-05-11,95.4,94.5,92.676,93.7603,86.1356,95.05
2015-05-12,95.05,94.62,93.504,93.7189,86.2356,95.14
2015-05-13,95.14,95.13,94.472,93.6798,86.3356,96.09
2015-05-14,96.09,95.75,95.21,93.6718,86.4386,94.99
2015-05-15,94.99,96.02,95.334,93.6352,86.5344,94.92
2015-05-18,94.92,95.09,95.238,93.6252,86.6393,95.01
2015-05-19,95.01,95.11,95.23,93.594,86.7434,93.94
2015-05-20,93.94,95.19,94.99,93.5668,86.8423,93.4
2015-05-21,93.4,93.82,94.452,93.509,86.941,93.98
2015-05-22,93.98,93.4,94.25,93.442,87.043,93.46
2015-05-26,93.46,94.05,93.958,93.3747,87.1442,93.88
2015-05-27,93.88,93.55,93.732,93.2511,87.2468,94.03
2015-05-28,94.03,93.7,93.75,93.1367,87.3501,94.2
2015-05-29,94.2,94.03,93.91,93.0409,87.4551,94.13
2015-06-01,94.13,94.48,93.94,92.9301,87.558,94.3
2015-06-02,94.3,93.59,94.108,92.8211,87.6616,94.52
2015-06-03,94.52,94.25,94.236,92.7365,87.7674,94.24
2015-06-04,94.24,94.17,94.278,92.6745,87.8695,95.95
2015-06-05,95.95,95.0,94.628,92.7081,87.9817,95.17
2015-06-08,95.17,95.64,94.836,92.7157,88.0867,96.3
2015-06-09,96.3,95.2,95.236,92.7485,88.195,98.585
2015-06-10,98.585,96.63,96.049,92.8144,88.3137,98.87
2015-06-11,98.87,98.7,96.975,92.8976,88.4298,96.93
2015-06-12,96.93,98.87,97.171,92.9462,88.5326,96.24
2015-06-15,96.24,96.06,97.385,93.0128,88.6315,96.53
2015-06-16,96.53,95.95,97.431,93.1015,88.7313,96.45
2015-06-17,96.45,96.82,97.004,93.219,88.8308,96.01
2015-06-18,96.01,96.9,96.432,93.332,88.9271,93.99
2015-06-19,93.99,95.73,95.844,93.3948,89.0144,94.67
2015-06-22,94.67,94.81,95.53,93.4428,89.1047,94.79
2015-06-23,94.79,94.66,95.182,93.4981,89.1964,93.66
2015-06-24,93.66,94.79,94.624,93.5473,89.285,94.0
2015-06-25,94.0,93.57,94.222,93.6043,89.3766,93.83
2015-06-26,93.83,94.29,94.19,93.6505,89.4657,92.31
2015-06-29,92.31,92.75,93.718,93.6985,89.5397,93.06
2015-06-30,93.06,93.12,93.372,93.7439,89.6083,93.71
2015-07-01,93.71,93.83,93.382,93.8133,89.6778,94.27
2015-07-02,94.27,94.19,93.436,93.8853,89.7498,94.58
2015-07-06,94.58,93.8,93.586,93.9707,89.8192,95.24
2015-07-07,95.24,94.57,94.172,94.0777,89.8806,95.01
2015-07-08,95.01,94.55,94.562,94.2007,89.9415,96.97
2015-07-09,96.97,96.24,95.214,94.3499,90.0135,98.51
2015-07-10,98.51,98.36,96.062,94.5361,90.1004,98.09
2015-07-13,98.09,99.35,96.764,94.6797,90.1844,97.22
2015-07-14,97.22,98.26,97.16,94.8085,90.2745,97.81
2015-07-15,97.81,97.61,97.72,94.9483,90.3634,99.17
2015-07-16,99.17,98.1,98.16,95.1135,90.4618,99.73
2015-07-17,99.73,98.09,98.404,95.3021,90.5607,99.84
2015-07-20,99.84,98.27,98.754,95.4509,90.6629,98.7
2015-07-21,98.7,100.03,99.05,95.5375,90.7543,98.94
2015-07-22,98.94,99.42,99.276,95.6083,90.8442,96.62
2015-07-23,96.62,98.48,98.766,95.6397,90.9206,96.66
2015-07-24,96.66,96.39,98.152,95.6701,91.0051,95.55
2015-07-27,95.55,96.04,97.294,95.6593,91.0771,96.16
2015-07-28,96.16,96.3,96.786,95.6827,91.153,97.01
2015-07-29,97.01,95.94,96.4,95.7245,91.23,97.01
2015-07-30,97.01,96.86,96.478,95.7645,91.32,96.04
2015-07-31,96.04,96.97,96.354,95.8065,91.4009,96.97
2015-08-03,96.97,96.37,96.638,95.8779,91.4892,96.69
2015-08-04,96.69,96.86,96.744,95.9321,91.577,97.89
2015-08-05,97.89,97.65,96.92,96.0207,91.6752,97.09
2015-08-06,97.09,98.27,96.936,96.0849,91.7637,97.24
2015-08-07,97.24,96.97,97.176,96.1491,91.8497,98.0
2015-08-10,98.0,98.13,97.382,96.2251,91.9422,97.25
2015-08-11,97.25,97.6,97.494,96.2875,92.0225,97.02
2015-08-12,97.02,96.74,97.32,96.3419,92.096,97.72
2015-08-13,97.72,96.94,97.446,96.4059,92.1747,98.16
2015-08-14,98.16,97.88,97.63,96.4843,92.2589,98.25
2015-08-17,98.25,97.65,97.68,96.5303,92.341,98.29
2015-08-18,98.29,98.27,97.888,96.5927,92.4246,97.23
2015-08-19,97.23,98.04,97.93,96.6113,92.4917,96.06
2015-08-20,96.06,96.26,97.598,96.5608,92.5481,91.64
2015-08-21,91.64,95.43,96.294,96.4162,92.5799,88.74
2015-08-24,88.74,88.46,94.392,96.2524,92.5948,89.1
2015-08-25,89.1,90.72,92.554,96.1096,92.6089,91.74
2015-08-26,91.74,91.17,91.456,96.0138,92.6396,93.77
2015-08-27,93.77,92.59,90.998,95.9602,92.6787,94.62
2015-08-28,94.62,93.56,91.594,95.9324,92.7204,94.44
2015-08-31,94.44,94.49,92.734,95.9414,92.7646,91.12
2015-09-01,91.12,92.35,93.138,95.8704,92.7945,92.56
2015-09-02,92.56,92.19,93.302,95.8258,92.8332,93.81
2015-09-03,93.81,92.88,93.31,95.8288,92.8818,92.43
2015-09-04,92.43,92.27,92.872,95.7974,92.9254,94.82
2015-09-08,94.82,94.0,92.948,95.8172,92.9806,92.0
2015-09-09,92.0,94.47,93.124,95.811,93.0227,93.47
2015-09-10,93.47,92.2,93.306,95.8192,93.0743,94.48
2015-09-11,94.48,92.91,93.44,95.8346,93.1299,94.44
2015-09-14,94.44,94.37,93.842,95.838,93.1845,95.24
2015-09-15,95.24,94.97,93.926,95.8512,93.2422,95.37
2015-09-16,95.37,95.14,94.6,95.8538,93.2959,92.32
2015-09-17,92.32,95.64,94.37,95.8,93.3344,90.4
2015-09-18,90.4,91.4,93.554,95.6686,93.3584,91.95
2015-09-21,91.95,91.04,93.056,95.5374,93.3844,90.71
2015-09-22,90.71,90.33,92.15,95.3898,93.4018,91.24
2015-09-23,91.24,90.72,91.324,95.2702,93.4143,90.16
2015-09-24,90.16,90.27,90.892,95.1172,93.4204,92.38
2015-09-25,92.38,91.32,91.288,94.9814,93.4394,90.52
2015-09-28,90.52,91.71,91.002,94.7972,93.4469,90.39
2015-09-29,90.39,90.51,90.938,94.6082,93.4564,92.74
2015-09-30,92.74,91.36,91.238,94.489,93.4847,93.78
2015-10-01,93.78,92.83,91.962,94.3858,93.5139,90.57
2015-10-02,90.57,92.22,91.6,94.2648,93.5293,91.23
2015-10-05,91.23,91.23,91.742,94.1562,93.5357,89.85
2015-10-06,89.85,91.57,91.634,94.0422,93.5236,90.69
2015-10-07,90.69,91.08,91.224,93.9328,93.5152,89.88
2015-10-08,89.88,90.1,90.444,93.7902,93.5001,88.3
2015-10-09,88.3,90.06,89.99,93.616,93.478,89.56
2015-10-12,89.56,88.41,89.656,93.4864,93.4729,88.26
2015-10-13,88.26,88.78,89.338,93.3122,93.4622,87.32
2015-10-14,87.32,88.29,88.664,93.1248,93.4479,89.19
2015-10-15,89.19,87.44,88.526,92.9508,93.4447,89.9
2015-10-16,89.9,89.76,88.846,92.807,93.4509,91.4
2015-10-19,91.4,89.22,89.214,92.6902,93.4672,91.54
2015-10-20,91.54,91.43,89.87,92.561,93.4817,90.34
2015-10-21,90.34,91.8,90.474,92.4228,93.497,92.46
2015-10-22,92.46,90.74,91.128,92.3316,93.5178,93.95
2015-10-23,93.95,93.0,91.938,92.2562,93.544,93.9
2015-10-26,93.9,93.96,92.438,92.171,93.5695,93.89
2015-10-27,93.89,93.34,92.908,92.0838,93.6009,95.94
2015-10-28,95.94,93.89,94.028,92.0368,93.645,97.42
2015-10-29,97.42,95.79,95.02,92.0406,93.707,94.47
2015-10-30,94.47,96.61,95.124,92.0088,93.755,96.43
2015-11-02,96.43,94.96,95.63,92.1046,93.812,96.01
2015-11-03,96.01,96.27,96.054,92.25,93.8643,95.39
2015-11-04,95.39,96.14,95.944,92.3758,93.9135,95.51
2015-11-05,95.51,95.7,95.562,92.4512,93.9482,96.79
2015-11-06,96.79,96.67,96.026,92.5116,93.9896,97.22
2015-11-09,97.22,96.75,96.184,92.5636,94.0317,97.65
2015-11-10,97.65,96.74,96.512,92.6278,94.0831,97.9
2015-11-11,97.9,98.26,97.014,92.7634,94.1468,96.35
2015-11-12,96.35,97.51,97.182,92.8392,94.1974,95.45
2015-11-13,95.45,96.12,96.914,92.872,94.2482,95.84
2015-11-16,95.84,95.23,96.638,92.9402,94.292,95.22
2015-11-17,95.22,96.14,96.152,92.9482,94.3317,96.17
2015-11-18,96.17,95.54,95.806,93.0316,94.3663,97.18
2015-11-19,97.18,96.18,95.972,93.1058,94.398,97.63
2015-11-20,97.63,97.55,96.408,93.1688,94.4151,97.32
2015-11-23,97.32,97.63,96.704,93.2264,94.4326,96.16
2015-11-24,96.16,96.47,96.892,93.2448,94.4403,95.93
2015-11-25,95.93,96.47,96.844,93.256,94.4459,96.65
2015-11-27,96.65,96.06,96.738,93.3426,94.4526,97.65
2015-11-30,97.65,96.7,96.742,93.4876,94.4713,97.85
2015-12-01,97.85,98.19,96.848,93.6056,94.4895,98.23
2015-12-02,98.23,97.92,97.262,93.756,94.5119,95.43
2015-12-03,95.43,98.49,97.162,93.8398,94.5181,99.67
2015-12-04,99.67,95.82,97.766,94.03,94.5453,99.54
2015-12-07,99.54,99.52,98.144,94.1732,94.568,97.81
2015-12-08,97.81,98.48,98.136,94.319,94.5762,94.05
2015-12-09,94.05,96.49,97.3,94.3922,94.5638,94.92
2015-12-10,94.92,94.08,97.198,94.4358,94.5583,92.15
2015-12-11,92.15,93.36,95.694,94.4032,94.5394,94.69
2015-12-14,94.69,92.6,94.724,94.4856,94.5273,95.15
2015-12-15,95.15,95.48,94.192,94.564,94.5175,95.52
2015-12-16,95.52,96.06,94.486,94.6774,94.5127,94.97
2015-12-17,94.97,95.73,94.496,94.763,94.5034,92.55
2015-12-18,92.55,94.59,94.576,94.8164,94.4891,92.44
2015-12-21,92.44,93.14,94.126,94.8992,94.4684,94.69
2015-12-22,94.69,93.38,94.034,95.0018,94.4654,90.99
2015-12-23,90.99,92.8,93.128,95.0564,94.4389,91.9
2015-12-24,91.9,91.1,92.514,95.148,94.4117,91.89
2015-12-28,91.89,91.68,92.382,95.202,94.3871,92.32
2015-12-29,92.32,92.37,92.358,95.2504,94.3484,91.52
2015-12-30,91.52,92.3,91.724,95.2528,94.3072,90.6
2015-12-31,90.6,90.96,91.646,95.234,94.2653,88.67
2016-01-04,88.67,88.8,91.0,95.2006,94.2103,89.37
2016-01-05,89.37,89.41,90.496,95.1388,94.1584,88.93
2016-01-06,88.93,88.37,89.818,95.0384,94.1093,87.53
2016-01-07,87.53,87.36,89.02,94.911,94.0602,86.23
2016-01-08,86.23,88.36,88.146,94.7578,94.02,86.95
2016-01-11,86.95,86.45,87.802,94.578,93.9808,87.25
2016-01-12,87.25,87.69,87.378,94.3746,93.9438,84.17
2016-01-13,84.17,88.86,86.426,94.1686,93.8882,84.7
2016-01-14,84.7,84.62,85.86,93.934,93.8381,84.71
2016-01-15,84.71,82.33,85.556,93.708,93.7892,86.11
2016-01-19,86.11,85.96,85.388,93.5224,93.7552,84.2
2016-01-20,84.2,85.3,84.778,93.2962,93.7157,81.99
2016-01-21,81.99,84.49,84.342,93.0002,93.6728,84.77
2016-01-22,84.77,83.57,84.356,92.7512,93.6448,84.64
2016-01-25,84.64,84.59,84.342,92.491,93.6138,86.37
2016-01-26,86.37,85.25,84.394,92.2604,93.5843,86.72
2016-01-27,86.72,86.12,84.898,92.0678,93.5577,87.09
2016-01-28,87.09,87.17,85.918,91.9006,93.5372,89.85
2016-01-29,89.85,87.61,86.934,91.7808,93.5307,89.44
2016-02-01,89.44,89.78,87.894,91.6652,93.5203,89.11
2016-02-02,89.11,88.4,88.442,91.524,93.5163,89.4
2016-02-03,89.4,89.43,88.978,91.3684,93.5093,86.33
2016-02-04,86.33,89.28,88.826,91.1424,93.4898,88.55
2016-02-05,88.55,87.76,88.566,90.967,93.4792,90.19
2016-02-08,90.19,88.41,88.716,90.8476,93.4786,93.31
2016-02-09,93.31,89.05,89.556,90.7952,93.4957,90.53
2016-02-10,90.53,93.03,89.782,90.6728,93.504,89.32
2016-02-11,89.32,88.36,90.38,90.5062,93.5031,91.15
2016-02-12,91.15,90.92,90.9,90.3722,93.5128,90.71
2016-02-16,90.71,92.25,91.004,90.2218,93.5118,92.15
2016-02-17,92.15,91.68,90.772,90.1562,93.5187,91.3
2016-02-18,91.3,91.97,90.926,89.9888,93.5211,93.32
2016-02-19,93.32,91.43,91.726,89.8644,93.5331,91.97
2016-02-22,91.97,94.0,91.89,89.7476,93.5415,91.9
2016-02-23,91.9,92.04,92.128,89.7046,93.539,92.3
2016-02-24,92.3,91.48,92.158,89.6522,93.5286,93.19
2016-02-25,93.19,92.97,92.536,89.673,93.5176,93.17
2016-02-26,93.17,93.64,92.506,89.6426,93.5082,91.44
2016-02-29,91.44,92.45,92.4,89.5684,93.4897,92.56
2016-03-01,92.56,91.79,92.532,89.5092,93.472,93.3
2016-03-02,93.3,92.99,92.732,89.4758,93.4636,94.34
2016-03-03,94.34,93.58,92.962,89.5116,93.4607,94.8
2016-03-04,94.8,94.77,93.288,89.5588,93.4596,93.58
2016-03-07,93.58,93.95,93.716,89.5366,93.4578,93.29
2016-03-08,93.29,92.12,93.862,89.5826,93.4573,93.9
2016-03-09,93.9,93.45,93.982,89.6226,93.4569,93.73
2016-03-10,93.73,94.44,93.86,89.6594,93.4582,94.59
2016-03-11,94.59,93.93,93.818,89.7048,93.4618,96.39
2016-03-14,96.39,94.67,94.38,89.8022,93.4736,96.71
2016-03-15,96.71,95.4,95.064,89.9244,93.4861,96.38
2016-03-16,96.38,96.09,95.56,90.0786,93.4974,96.42
2016-03-17,96.42,96.19,96.098,90.2196,93.508,95.95
2016-03-18,95.95,96.66,96.37,90.36,93.5151,95.8
2016-03-21,95.8,95.95,96.252,90.5254,93.5229,95.58
2016-03-22,95.58,95.78,96.026,90.7124,93.5211,96.36
2016-03-23,96.36,95.77,96.022,90.9006,93.527,95.17
2016-03-24,95.17,96.19,95.772,91.059,93.5214,95.21
2016-03-28,95.21,95.17,95.624,91.2798,93.5045,95.0
2016-03-29,95.0,95.0,95.464,91.4858,93.4852,95.57
2016-03-30,95.57,95.62,95.462,91.703,93.4784,96.05
2016-03-31,96.05,95.69,95.4,91.9018,93.4774,96.95
2016-04-01,96.95,95.82,95.756,92.1568,93.4795,96.74
2016-04-04,96.74,96.87,96.062,92.4518,93.481,94.53
2016-04-05,94.53,97.47,95.968,92.647,93.4736,94.38
2016-04-06,94.38,94.22,95.73,92.8418,93.4755,92.22
2016-04-07,92.22,93.74,94.964,92.9588,93.4633,89.09
2016-04-08,89.09,90.0,93.392,93.0062,93.4348,89.7
2016-04-11,89.7,89.67,91.984,93.0584,93.415,90.05
2016-04-12,90.05,89.99,91.088,93.0624,93.3952,90.27
2016-04-13,90.27,90.82,90.266,93.079,93.3774,90.97
2016-04-14,90.97,90.58,90.016,93.1162,93.3707,91.44
2016-04-15,91.44,91.15,90.486,93.157,93.3626,91.48
2016-04-18,91.48,91.39,90.842,93.26,93.3515,92.62
2016-04-19,92.62,91.36,91.356,93.3414,93.3432,93.1
2016-04-20,93.1,92.67,91.922,93.3996,93.3358,93.05
2016-04-21,93.05,93.07,92.338,93.3944,93.3248,94.2
2016-04-22,94.2,93.05,92.89,93.4678,93.3208,93.7
2016-04-25,93.7,93.91,93.334,93.5554,93.3044,94.12
2016-04-26,94.12,94.13,93.634,93.6148,93.2825,94.46
2016-04-27,94.46,93.86,93.906,93.6898,93.2643,92.33
2016-04-28,92.33,92.68,93.762,93.6934,93.2399,91.91
2016-04-29,91.91,91.75,93.304,93.7056,93.2104,93.62
2016-05-02,93.62,92.6,93.288,93.7116,93.1826,92.83
2016-05-03,92.83,93.21,93.03,93.7288,93.1481,92.32
2016-05-04,92.32,92.36,92.602,93.7372,93.1105,92.93
2016-05-05,92.93,92.75,92.722,93.7498,93.0817,92.88
2016-05-06,92.88,92.34,92.916,93.7436,93.0514,94.0
2016-05-09,94.0,92.92,92.992,93.7602,93.0383,94.74
2016-05-10,94.74,93.92,93.374,93.8262,93.0287,93.68
2016-05-11,93.68,94.38,93.646,93.8486,93.0194,95.1
2016-05-12,95.1,93.98,94.08,93.8846,93.0141,94.33
2016-05-13,94.33,95.0,94.37,93.8844,93.0007,95.04
2016-05-16,95.04,94.15,94.578,93.8892,92.9908,94.44
2016-05-17,94.44,94.94,94.518,93.9064,92.9828,96.79
2016-05-18,96.79,94.5,95.14,93.9764,92.9819,95.78
2016-05-19,95.78,96.5,95.276,94.014,92.9774,96.45
2016-05-20,96.45,95.9,95.7,94.0684,92.9702,96.63
2016-05-23,96.63,96.7,96.018,94.1092,92.9679,97.95
2016-05-24,97.95,96.95,96.72,94.1404,92.9714,97.72
2016-05-25,97.72,98.1,96.906,94.1606,92.97,97.47
2016-05-26,97.47,96.44,97.244,94.1824,92.9711,98.61
2016-05-27,98.61,97.97,97.676,94.2262,92.9791,97.89
2016-05-31,97.89,98.62,97.928,94.265,92.9799,98.01
2016-06-01,98.01,97.79,97.94,94.3092,92.9792,97.54
2016-06-02,97.54,98.06,97.904,94.3484,92.9756,96.81
2016-06-03,96.81,97.21,97.772,94.3574,92.9682,96.78
2016-06-06,96.78,96.72,97.406,94.3896,92.966,96.04
2016-06-07,96.04,97.02,97.036,94.4062,92.9659,95.39
2016-06-08,95.39,95.25,96.512,94.414,92.9846,95.03
2016-06-09,95.03,95.34,96.01,94.4032,93.0161,95.23
2016-06-10,95.23,94.49,95.694,94.3868,93.0467,95.26
2016-06-13,95.26,94.95,95.39,94.353,93.0643,94.82
2016-06-14,94.82,94.95,95.146,94.3146,93.0695,94.18
2016-06-15,94.18,94.92,94.904,94.3076,93.0674,95.16
2016-06-16,95.16,93.83,94.93,94.3232,93.071,94.09
2016-06-17,94.09,95.16,94.702,94.3606,93.0858,94.03
2016-06-20,94.03,95.15,94.456,94.4594,93.0932,93.49
2016-06-21,93.49,94.41,94.19,94.5352,93.0916,94.05
2016-06-22,94.05,93.81,94.164,94.6152,93.0997,96.16
2016-06-23,96.16,94.77,94.364,94.733,93.1064,96.92
2016-06-24,96.92,95.0,94.93,94.852,93.131,92.97
2016-06-27,92.97,96.13,94.718,94.8826,93.1284,94.22
2016-06-28,94.22,93.2,94.864,94.9374,93.1272,96.09
2016-06-29,96.09,94.59,95.272,95.0068,93.1354,97.4
2016-06-30,97.4,96.55,95.52,95.0928,93.1462,96.33
2016-07-01,96.33,97.01,95.402,95.1584,93.151,97.88
2016-07-05,97.88,96.33,96.384,95.232,93.1788,98.12
2016-07-06,98.12,97.95,97.164,95.3204,93.2174,98.15
2016-07-07,98.15,98.14,97.576,95.401,93.2484,98.9
2016-07-08,98.9,98.65,97.876,95.4898,93.2894,99.36
2016-07-11,99.36,99.47,98.482,95.6304,93.33,99.76
2016-07-12,99.76,100.0,98.858,95.7874,93.378,99.69
2016-07-13,99.69,99.79,99.172,95.9088,93.4145,101.29
2016-07-14,101.29,100.7,99.8,96.078,93.4684,101.83
2016-07-15,101.83,101.67,100.386,96.2682,93.5256,101.5
2016-07-18,101.5,101.67,100.814,96.4396,93.5694,102.29
2016-07-19,102.29,100.99,101.32,96.6278,93.6119,101.48
2016-07-20,101.48,102.63,101.678,96.7774,93.6665,101.03
2016-07-21,101.03,101.44,101.626,96.9032,93.7155,101.79
2016-07-22,101.79,101.3,101.618,97.0654,93.7752,101.56
2016-07-25,101.56,101.39,101.63,97.1946,93.8295,101.5
2016-07-26,101.5,101.42,101.472,97.338,93.8876,102.72
2016-07-27,102.72,101.83,101.72,97.4916,93.9597,101.94
2016-07-28,101.94,101.5,101.902,97.6416,94.0216,102.24
2016-07-29,102.24,102.23,101.992,97.7506,94.0915,103.09
2016-08-01,103.09,102.58,102.298,97.8968,94.1704,103.29
2016-08-02,103.29,103.17,102.656,98.0336,94.2409,103.27
2016-08-03,103.27,103.05,102.766,98.1664,94.3077,103.36
2016-08-04,103.36,103.5,103.05,98.2746,94.3675,104.55
2016-08-05,104.55,103.75,103.512,98.4112,94.4326,104.18
2016-08-08,104.18,104.55,103.73,98.5454,94.5018,103.77
2016-08-09,103.77,104.21,103.826,98.6486,94.5583,103.74
2016-08-10,103.74,103.74,103.92,98.7656,94.6073,103.32
2016-08-11,103.32,103.71,103.912,98.8718,94.6544,103.81
2016-08-12,103.81,102.94,103.764,98.9972,94.704,104.91
2016-08-15,104.91,103.89,103.91,99.1592,94.7488,103.98
2016-08-16,103.98,104.5,103.952,99.3032,94.7816,105.81
2016-08-17,105.81,103.98,104.366,99.4986,94.8383,106.33
2016-08-18,106.33,105.87,104.968,99.7174,94.8878,105.9
2016-08-19,105.9,106.26,105.386,99.9348,94.9373,105.79
2016-08-22,105.79,105.64,105.562,100.146,94.9893,106.03
2016-08-23,106.03,106.02,105.972,100.3614,95.0419,105.82
2016-08-24,105.82,105.8,105.974,100.5814,95.087,105.62
2016-08-25,105.62,105.73,105.832,100.8102,95.129,105.88
2016-08-26,105.88,105.89,105.828,101.0246,95.1702,107.35
2016-08-29,107.35,105.8,106.14,101.2898,95.2174,107.84
2016-08-30,107.84,107.16,106.502,101.566,95.2749,108.35
2016-08-31,108.35,107.92,107.008,101.8632,95.3394,108.7
2016-09-01,108.7,108.53,107.624,102.1562,95.4037,108.51
2016-09-02,108.51,109.07,108.15,102.4032,95.4701,107.7
2016-09-06,107.7,108.47,108.22,102.6188,95.5278,106.81
2016-09-07,106.81,106.9,108.014,102.8956,95.5759,106.48
2016-09-08,106.48,106.39,107.64,103.1408,95.6202,106.05
2016-09-09,106.05,106.04,107.11,103.34,95.6638,108.18
2016-09-12,108.18,105.87,107.044,103.5556,95.7239,107.78
2016-09-13,107.78,107.38,107.06,103.7846,95.7832,107.55
2016-09-14,107.55,107.95,107.208,103.978,95.8377,109.28
2016-09-15,109.28,107.46,107.768,104.2012,95.8958,109.65
2016-09-16,109.65,109.01,108.488,104.4312,95.9548,109.76
2016-09-19,109.76,109.95,108.804,104.6484,96.0125,108.94
2016-09-20,108.94,109.9,109.036,104.84,96.08,108.91
2016-09-21,108.91,108.98,109.308,105.023,96.1262,108.42
2016-09-22,108.42,109.32,109.136,105.1976,96.1706,106.49
2016-09-23,106.49,108.01,108.504,105.3016,96.214,105.27
2016-09-26,105.27,106.18,107.606,105.3704,96.2701,105.71
2016-09-27,105.71,105.52,106.96,105.4546,96.3241,106.32
2016-09-28,106.32,105.56,106.442,105.5352,96.3949,104.72
2016-09-29,104.72,106.01,105.702,105.6,96.4451,104.52
2016-09-30,104.52,105.5,105.308,105.6698,96.4919,104.07
2016-10-03,104.07,104.09,105.068,105.7154,96.5347,103.93
2016-10-04,103.93,104.31,104.712,105.7628,96.5795,104.06
2016-10-05,104.06,104.23,104.26,105.814,96.637,104.19
2016-10-06,104.19,104.0,104.154,105.8434,96.6958,103.82
2016-10-07,103.82,103.95,104.014,105.881,96.7414,104.11
2016-10-10,104.11,104.25,104.022,105.9184,96.807,103.93
2016-10-11,103.93,104.12,104.022,105.9352,96.8672,104.27
2016-10-12,104.27,103.74,104.064,105.9548,96.9291,103.92
2016-10-13,103.92,103.63,104.01,105.9678,96.9871,105.44
2016-10-14,105.44,104.28,104.334,106.0094,97.0567,103.73
2016-10-17,103.73,105.54,104.258,105.993,97.1223,104.09
2016-10-18,104.09,104.18,104.29,105.9912,97.1994,103.93
2016-10-19,103.93,104.0,104.222,105.9944,97.2722,103.65
2016-10-20,103.65,103.83,104.168,105.9926,97.3458,104.09
2016-10-21,104.09,103.13,103.898,106.008,97.4286,103.54
2016-10-24,103.54,104.45,103.86,106.0026,97.5152,103.33
2016-10-25,103.33,103.15,103.708,105.971,97.5971,102.84
2016-10-26,102.84,102.99,103.49,105.9482,97.675,100.12
2016-10-27,100.12,100.64,102.784,105.8344,97.7548,99.91
2016-10-28,99.91,100.12,101.948,105.706,97.8308,100.1
2016-10-31,100.1,100.21,101.26,105.59,97.9078,99.64
2016-11-01,99.64,100.53,100.522,105.467,97.9754,101.19
2016-11-02,101.19,99.74,100.192,105.3702,98.0604,103.01
2016-11-03,103.01,104.06,100.77,105.314,98.1655,102.85
2016-11-04,102.85,103.04,101.358,105.2586,98.2559,104.8
2016-11-07,104.8,104.28,102.298,105.237,98.3567,105.63
2016-11-08,105.63,104.83,103.496,105.2026,98.453,112.0
2016-11-09,112.0,106.51,105.658,105.2858,98.5794,117.05
2016-11-10,117.05,113.0,108.466,105.4598,98.7292,114.38
2016-11-11,114.38,116.84,110.772,105.5734,98.8518,115.82
2016-11-14,115.82,114.31,112.976,105.7196,98.9837,116.07
2016-11-15,116.07,115.54,115.064,105.887,99.1185,115.09
2016-11-16,115.09,115.87,115.682,106.0526,99.247,115.5
2016-11-17,115.5,115.2,115.372,106.233,99.3928,113.93
2016-11-18,113.93,115.72,115.282,106.3906,99.5197,114.23
2016-11-21,114.23,113.64,114.964,106.5116,99.6399,112.29
2016-11-22,112.29,114.51,114.208,106.6018,99.7348,112.59
2016-11-23,112.59,112.39,113.708,106.7026,99.8451,112.84
2016-11-25,112.84,112.39,113.176,106.7738,99.9627,111.88
2016-11-28,111.88,111.77,112.766,106.8184,100.0664,112.67
2016-11-29,112.67,112.17,112.454,106.8766,100.1762,112.91
2016-11-30,112.91,113.54,112.578,106.956,100.28,114.92
2016-12-01,114.92,113.59,113.044,107.0762,100.3981,115.64
2016-12-02,115.64,115.44,113.604,107.2206,100.5097,117.91
2016-12-05,117.91,117.0,114.81,107.449,100.6394,119.1
2016-12-06,119.1,117.79,116.096,107.7256,100.7754,120.85
2016-12-07,120.85,119.08,117.684,108.0284,100.9181,122.29
2016-12-08,122.29,121.33,119.158,108.3478,101.0636,122.74
