ticker,APH US Equity,APH US Equity,APH US Equity,APH US Equity,APH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2019-07-25,46.93,46.055,45.5466,47.839,47.1118,47.64
2019-07-26,47.64,46.955,45.5615,47.703,47.1321,47.945
2019-07-29,47.945,47.705,45.5758,47.577,47.1602,47.38
2019-07-30,47.38,47.485,45.5967,47.217,47.1916,46.66
2019-07-31,46.66,47.51,45.6193,47.311,47.2277,45.4
2019-08-01,45.4,46.605,45.6338,47.005,47.223,44.545
2019-08-02,44.545,45.065,45.6456,46.386,47.2081,43.105
2019-08-05,43.105,43.645,45.6453,45.418,47.1753,43.635
2019-08-06,43.635,43.54,45.6489,44.669,47.1529,43.89
2019-08-07,43.89,43.13,45.6592,44.115,47.1432,44.37
2019-08-08,44.37,44.22,45.6736,43.909,47.1545,43.455
2019-08-09,43.455,44.23,45.6841,43.691,47.1386,43.035
2019-08-12,43.035,43.11,45.6924,43.677,47.1293,44.005
2019-08-13,44.005,42.865,45.7035,43.751,47.138,42.635
2019-08-14,42.635,43.1,45.7016,43.5,47.095,42.195
2019-08-15,42.195,42.71,45.6998,43.065,47.031,43.305
2019-08-16,43.305,42.64,45.7026,43.035,46.9778,44.1
2019-08-19,44.1,43.85,45.7019,43.248,46.9279,43.37
2019-08-20,43.37,44.005,45.695,43.121,46.8538,44.08
2019-08-21,44.08,43.775,45.6908,43.41,46.78,43.925
2019-08-22,43.925,44.325,45.6844,43.756,46.7039,42.7
2019-08-23,42.7,43.705,45.6729,43.635,46.589,42.63
2019-08-26,42.63,43.085,45.6598,43.341,46.4986,42.52
2019-08-27,42.52,42.91,45.6426,43.171,46.414,42.595
2019-08-28,42.595,42.33,45.625,42.874,46.3249,43.81
2019-08-29,43.81,43.185,45.6162,42.851,46.2568,43.77
2019-08-30,43.77,44.155,45.6139,43.065,46.1734,42.845
2019-09-03,42.845,43.165,45.6086,43.108,46.0752,43.35
2019-09-04,43.35,43.365,45.6087,43.274,45.986,44.895
2019-09-05,44.895,43.885,45.6138,43.734,45.936,44.66
2019-09-06,44.66,45.0,45.6151,43.904,45.8749,44.485
2019-09-09,44.485,44.98,45.6222,44.047,45.8081,44.8
2019-09-10,44.8,44.235,45.6357,44.438,45.7447,45.75
2019-09-11,45.75,44.98,45.6523,44.918,45.681,46.975
2019-09-12,46.975,45.985,45.6747,45.334,45.6366,47.355
2019-09-13,47.355,47.15,45.6991,45.873,45.5926,47.525
2019-09-16,47.525,47.22,45.7255,46.481,45.5599,47.54
2019-09-17,47.54,47.3,45.7487,47.029,45.5351,47.14
2019-09-18,47.14,47.38,45.7669,47.307,45.5021,47.12
2019-09-19,47.12,47.165,45.7826,47.336,45.4693,46.91
2019-09-20,46.91,47.28,45.7927,47.247,45.4385,46.82
2019-09-23,46.82,46.59,45.8127,47.106,45.3844,46.915
2019-09-24,46.915,47.04,45.8375,46.981,45.3326,48.045
2019-09-25,48.045,46.86,45.8688,47.162,45.315,48.2
2019-09-26,48.2,48.05,45.8967,47.378,45.3091,47.865
2019-09-27,47.865,48.405,45.9263,47.569,45.3018,48.25
2019-09-30,48.25,48.25,45.9558,47.855,45.3004,47.64
2019-10-01,47.64,48.5,45.982,48.0,45.2817,46.695
2019-10-02,46.695,47.22,46.0074,47.73,45.232,47.31
2019-10-03,47.31,46.775,46.0376,47.552,45.2544,48.07
2019-10-04,48.07,47.28,46.0743,47.593,45.2772,47.685
2019-10-07,47.685,47.855,46.1136,47.48,45.2781,46.59
2019-10-08,46.59,47.285,46.1518,47.27,45.251,47.475
2019-10-09,47.475,47.2,46.196,47.426,45.2529,47.755
2019-10-10,47.755,47.455,46.2456,47.515,45.2748,48.49
2019-10-11,48.49,48.285,46.291,47.599,45.3366,48.455
2019-10-14,48.455,48.445,46.3322,47.753,45.4148,49.21
2019-10-15,49.21,48.7,46.3771,48.277,45.5369,49.39
2019-10-16,49.39,49.065,46.4215,48.66,45.652,49.32
2019-10-17,49.32,49.5,46.4686,48.973,45.7606,49.5
2019-10-18,49.5,49.305,46.5284,49.175,45.8632,50.205
2019-10-21,50.205,49.85,46.5856,49.525,45.9982,49.545
2019-10-22,49.545,49.72,46.638,49.592,46.1284,50.795
2019-10-23,50.795,50.75,46.6941,49.873,46.2642,50.895
2019-10-24,50.895,51.0,46.7474,50.188,46.4294,50.115
2019-10-25,50.115,50.84,46.7934,50.311,46.5878,50.595
2019-10-28,50.595,50.285,46.8427,50.389,46.7336,50.49
2019-10-29,50.49,50.25,46.8926,50.578,46.8614,50.41
2019-10-30,50.41,50.25,46.9418,50.501,47.0022,50.165
2019-10-31,50.165,50.28,46.9893,50.355,47.1239,51.39
2019-11-01,51.39,50.625,47.0417,50.61,47.2732,52.1
2019-11-04,52.1,51.5,47.0959,50.911,47.4612,52.205
2019-11-05,52.205,52.135,47.154,51.254,47.6527,51.445
2019-11-06,51.445,51.87,47.2026,51.461,47.8312,51.265
2019-11-07,51.265,51.935,47.2459,51.681,48.0046,51.35
2019-11-08,51.35,51.135,47.2869,51.673,48.1554,51.085
2019-11-11,51.085,51.015,47.328,51.47,48.3017,50.755
2019-11-12,50.755,51.08,47.3665,51.18,48.4599,50.835
2019-11-13,50.835,50.51,47.4002,51.058,48.6096,50.55
2019-11-14,50.55,50.77,47.4332,50.915,48.7227,51.125
2019-11-15,51.125,50.825,47.4688,50.87,48.852,51.225
2019-11-18,51.225,51.185,47.5036,50.898,48.9868,51.63
2019-11-19,51.63,51.42,47.5372,51.073,49.1234,51.11
2019-11-20,51.11,51.21,47.5683,51.128,49.2306,50.89
2019-11-21,50.89,51.175,47.598,51.196,49.3089,50.87
2019-11-22,50.87,51.11,47.6267,51.145,49.3792,51.625
2019-11-25,51.625,51.0,47.6596,51.225,49.4612,51.515
2019-11-26,51.515,51.725,47.6883,51.202,49.5407,51.885
2019-11-27,51.885,51.5,47.718,51.357,49.6356,52.0
2019-11-29,52.0,51.77,47.7502,51.579,49.7332,51.35
2019-12-02,51.35,52.0,47.7752,51.675,49.822,50.89
2019-12-03,50.89,50.84,47.7985,51.528,49.9034,51.495
2019-12-04,51.495,51.2,47.8222,51.524,49.995,51.49
2019-12-05,51.49,51.68,47.8464,51.445,50.0639,52.015
2019-12-06,52.015,51.92,47.8706,51.448,50.1402,52.23
2019-12-09,52.23,51.97,47.8939,51.624,50.2275,52.56
2019-12-10,52.56,52.5,47.9212,51.958,50.3137,52.965
2019-12-11,52.965,52.67,47.9505,52.252,50.4202,54.01
2019-12-12,54.01,52.905,47.9856,52.756,50.5665,53.57
2019-12-13,53.57,53.92,48.0157,53.067,50.6917,53.895
2019-12-16,53.895,54.25,48.049,53.4,50.8082,53.45
2019-12-17,53.45,53.91,48.0793,53.578,50.9235,53.11
2019-12-18,53.11,53.585,48.1098,53.607,51.0539,53.525
2019-12-19,53.525,53.16,48.1439,53.51,51.1749,53.575
2019-12-20,53.575,53.88,48.1797,53.511,51.2913,53.63
2019-12-23,53.63,53.805,48.2129,53.458,51.3941,53.615
2019-12-24,53.615,53.735,48.246,53.491,51.4973,53.995
2019-12-26,53.995,53.78,48.2798,53.668,51.593,54.03
2019-12-27,54.03,54.195,48.3142,53.769,51.6858,54.14
2019-12-30,54.14,54.12,48.3463,53.882,51.7822,54.115
2019-12-31,54.115,53.935,48.3783,53.979,51.8745,54.615
2020-01-02,54.615,54.2,48.4121,54.179,51.9627,54.045
2020-01-03,54.045,53.8,48.4443,54.189,52.0527,53.765
2020-01-06,53.765,53.64,48.4718,54.136,52.1121,54.055
2020-01-07,54.055,54.01,48.5057,54.119,52.1753,54.185
2020-01-08,54.185,54.0,48.5412,54.133,52.2567,54.375
2020-01-09,54.375,54.5,48.5768,54.085,52.3323,54.16
2020-01-10,54.16,54.415,48.6133,54.108,52.4057,54.555
2020-01-13,54.555,54.235,48.651,54.266,52.4886,54.75
2020-01-14,54.75,54.445,48.6887,54.405,52.5803,54.355
2020-01-15,54.355,54.965,48.7159,54.439,52.6396,54.895
2020-01-16,54.895,54.685,48.741,54.543,52.6955,54.725
2020-01-17,54.725,54.56,48.7623,54.656,52.7459,54.13
2020-01-21,54.13,54.375,48.7787,54.571,52.7996,53.315
2020-01-22,53.315,53.58,48.7885,54.284,52.8406,53.17
2020-01-23,53.17,52.895,48.7974,54.047,52.877,52.68
2020-01-24,52.68,53.53,48.8072,53.604,52.9089,51.315
2020-01-27,51.315,51.69,48.8091,52.922,52.9201,51.705
2020-01-28,51.705,51.77,48.8103,52.437,52.9375,51.71
2020-01-29,51.71,52.01,48.8094,52.116,52.9607,50.935
2020-01-30,50.935,51.17,48.8044,51.669,52.9569,49.735
2020-01-31,49.735,50.695,48.7941,51.08,52.9271,49.975
2020-02-03,49.975,50.11,48.784,50.812,52.894,51.92
2020-02-04,51.92,50.925,48.7821,50.855,52.9102,52.315
2020-02-05,52.315,52.83,48.7839,50.976,52.9387,51.98
2020-02-06,51.98,52.435,48.7804,51.185,52.9609,51.68
2020-02-07,51.68,51.615,48.7825,51.574,52.962,51.4
2020-02-10,51.4,51.305,48.7879,51.859,52.9597,51.31
2020-02-11,51.31,51.58,48.7945,51.737,52.9482,51.775
2020-02-12,51.775,51.825,48.8061,51.629,52.9437,52.185
2020-02-13,52.185,51.37,48.8181,51.67,52.9604,52.035
2020-02-14,52.035,52.19,48.8285,51.741,52.9833,50.695
2020-02-18,50.695,51.64,48.8341,51.6,52.9673,51.555
2020-02-19,51.555,51.0,48.8419,51.649,52.9686,51.855
2020-02-20,51.855,51.39,48.8552,51.665,52.9654,50.875
2020-02-21,50.875,51.45,48.8689,51.403,52.9383,48.835
2020-02-24,48.835,49.0,48.8766,50.763,52.8638,47.735
2020-02-25,47.735,49.215,48.8797,50.171,52.7592,47.835
2020-02-26,47.835,48.185,48.882,49.427,52.6357,46.29
2020-02-27,46.29,46.765,48.8831,48.314,52.4901,45.84
2020-02-28,45.84,45.225,48.8815,47.307,52.329,47.465
2020-03-02,47.465,46.205,48.8857,47.033,52.2093,46.485
2020-03-03,46.485,47.31,48.8855,46.783,52.0768,48.5
2020-03-04,48.5,47.265,48.8989,46.916,51.9763,46.71
2020-03-05,46.71,47.18,48.9082,47.0,51.839,46.28
2020-03-06,46.28,45.11,48.9114,47.088,51.692,42.765
2020-03-09,42.765,43.335,48.8988,46.148,51.475,45.245
2020-03-10,45.245,44.17,48.9013,45.9,51.3,42.135
2020-03-11,42.135,43.77,48.8882,44.627,51.0621,37.56
2020-03-12,37.56,39.42,48.8541,42.797,50.7305,39.8
2020-03-13,39.8,39.61,48.8341,41.501,50.4442,34.17
2020-03-16,34.17,34.94,48.7837,39.782,50.0353,35.665
2020-03-17,35.665,34.805,48.7445,37.866,49.6677,34.205
2020-03-18,34.205,32.78,48.6977,36.28,49.2765,34.38
2020-03-19,34.38,33.655,48.6457,35.644,48.883,35.02
2020-03-20,35.02,34.4,48.5938,34.688,48.4997,34.5
2020-03-23,34.5,34.47,48.5365,34.754,48.1022,37.075
2020-03-24,37.075,36.24,48.4889,35.036,47.7605,37.46
2020-03-25,37.46,37.22,48.4408,35.687,47.4186,39.585
2020-03-26,39.585,37.49,48.3999,36.728,47.1153,37.135
2020-03-27,37.135,37.99,48.3469,37.151,46.7709,37.915
2020-03-30,37.915,37.28,48.2942,37.834,46.4313,36.44
2020-03-31,36.44,37.935,48.2407,37.707,46.0656,34.76
2020-04-01,34.76,35.075,48.1807,37.167,45.6782,34.38
2020-04-02,34.38,34.835,48.1174,36.126,45.2995,34.21
2020-04-03,34.21,34.19,48.0524,35.541,44.9203,37.67
2020-04-06,37.67,36.09,48.001,35.492,44.6201,37.855
2020-04-07,37.855,39.535,47.9515,35.775,44.3509,39.81
2020-04-08,39.81,38.13,47.9115,36.785,44.113,40.955
2020-04-09,40.955,40.145,47.8793,38.1,43.8979,40.33
2020-04-13,40.33,40.18,47.8424,39.324,43.6858,41.235
2020-04-14,41.235,40.98,47.8094,40.037,43.5158,40.185
2020-04-15,40.185,40.185,47.7705,40.503,43.32,40.43
2020-04-16,40.43,40.19,47.728,40.627,43.0902,42.11
2020-04-17,42.11,41.33,47.6926,40.858,42.8861,40.625
2020-04-20,40.625,40.665,47.6479,40.917,42.659,38.46
2020-04-21,38.46,40.01,47.5944,40.362,42.3946,40.835
2020-04-22,40.835,39.33,47.5547,40.492,42.1833,41.99
2020-04-23,41.99,41.915,47.5207,40.804,41.9969,43.085
2020-04-24,43.085,42.21,47.4923,40.999,41.8231,43.765
2020-04-27,43.765,43.315,47.4689,41.627,41.6547,44.17
2020-04-28,44.17,44.9,47.4421,42.769,41.4974,46.08
2020-04-29,46.08,45.0,47.425,43.818,41.4051,44.13
2020-04-30,44.13,45.465,47.401,44.246,41.2566,42.75
2020-05-01,42.75,43.095,47.3723,44.179,41.0745,41.96
2020-05-04,41.96,42.345,47.3409,43.818,40.8962,43.125
2020-05-05,43.125,42.48,47.315,43.609,40.782,43.04
2020-05-06,43.04,43.44,47.2873,43.001,40.6881,43.62
2020-05-07,43.62,43.7,47.2595,42.899,40.6038,44.78
2020-05-08,44.78,44.39,47.2524,43.305,40.5736,43.55
2020-05-11,43.55,44.205,47.2355,43.623,40.5278,42.135
2020-05-12,42.135,43.795,47.208,43.425,40.4212,40.91
2020-05-13,40.91,42.16,47.1728,42.999,40.3097,41.64
2020-05-14,41.64,40.23,47.1441,42.603,40.1725,41.155
2020-05-15,41.155,41.255,47.1166,41.878,40.0614,44.22
2020-05-18,44.22,42.42,47.1107,42.012,40.0202,44.56
2020-05-19,44.56,44.045,47.1108,42.497,40.0561,45.48
2020-05-20,45.48,45.29,47.1227,43.411,40.0608,45.105
2020-05-21,45.105,45.34,47.13,44.104,40.1202,45.4
2020-05-22,45.4,45.065,47.1376,44.953,40.277,46.995
2020-05-26,46.995,46.575,47.1507,45.508,40.4209,47.765
2020-05-27,47.765,47.5,47.1722,46.149,40.6928,47.675
2020-05-28,47.675,48.175,47.1954,46.588,40.933,48.28
2020-05-29,48.28,47.525,47.2168,47.223,41.2145,48.865
2020-06-01,48.865,48.115,47.248,47.916,41.5042,49.47
2020-06-02,49.47,49.095,47.2843,48.411,41.7932,51.595
2020-06-03,51.595,50.0,47.3258,49.177,42.1351,50.785
2020-06-04,50.785,51.0,47.3592,49.799,42.4093,53.5
2020-06-05,53.5,52.08,47.4099,50.843,42.7301,52.04
2020-06-08,52.04,53.38,47.4497,51.478,42.9792,50.86
2020-06-09,50.86,51.275,47.4843,51.756,43.2537,50.17
2020-06-10,50.17,51.25,47.5217,51.471,43.4988,47.255
2020-06-11,47.255,48.88,47.5448,50.765,43.7151,47.505
2020-06-12,47.505,48.735,47.5697,49.566,43.97,48.24
2020-06-15,48.24,46.6,47.598,48.806,44.2472,49.285
2020-06-16,49.285,49.685,47.6253,48.491,44.5487,49.235
2020-06-17,49.235,49.595,47.6527,48.304,44.78,48.98
2020-06-18,48.98,48.865,47.6833,48.649,45.0025,48.515
2020-06-19,48.515,50.46,47.7092,48.851,45.1766,48.78
2020-06-22,48.78,48.42,47.7286,48.959,45.3331,48.575
2020-06-23,48.575,49.485,47.7482,48.817,45.498,47.305
2020-06-24,47.305,48.245,47.7623,48.431,45.6194,47.6
2020-06-25,47.6,47.1,47.7763,48.155,45.7677,46.985
2020-06-26,46.985,47.5,47.7824,47.849,45.8988,47.615
2020-06-29,47.615,47.545,47.7856,47.616,46.0089,47.905
2020-06-30,47.905,47.605,47.7884,47.482,46.1545,47.54
2020-07-01,47.54,48.075,47.7885,47.529,46.3361,47.935
2020-07-02,47.935,48.375,47.7904,47.596,46.4781,49.07
2020-07-06,49.07,48.765,47.8001,48.013,46.6197,48.11
2020-07-07,48.11,48.585,47.805,48.112,46.7202,47.525
2020-07-08,47.525,48.095,47.8081,48.036,46.7954,47.245
2020-07-09,47.245,47.395,47.8102,47.977,46.8569,47.465
2020-07-10,47.465,47.325,47.813,47.883,46.8846,47.23
2020-07-13,47.23,47.935,47.8089,47.515,46.9466,48.7
2020-07-14,48.7,47.265,47.8114,47.633,47.0656,50.22
2020-07-15,50.22,49.145,47.8232,48.172,47.2308,50.455
2020-07-16,50.455,50.225,47.8342,48.814,47.3774,51.01
2020-07-17,51.01,50.76,47.8511,49.523,47.5368,50.74
2020-07-20,50.74,50.855,47.8713,50.225,47.6792,51.05
2020-07-21,51.05,51.06,47.89,50.695,47.8046,51.635
2020-07-22,51.635,52.0,47.9078,50.978,47.9663,52.8
2020-07-23,52.8,52.23,47.9334,51.447,48.1796,52.195
2020-07-24,52.195,52.575,47.9614,51.684,48.4053,53.085
2020-07-27,53.085,52.21,47.9895,52.153,48.6342,52.105
2020-07-28,52.105,52.965,48.0112,52.364,48.8532,52.915
2020-07-29,52.915,52.26,48.0333,52.62,49.0271,52.585
2020-07-30,52.585,52.35,48.054,52.577,49.1876,52.88
2020-07-31,52.88,52.485,48.0723,52.714,49.3356,53.695
2020-08-03,53.695,52.98,48.0939,52.836,49.5074,54.21
2020-08-04,54.21,53.565,48.1183,53.257,49.6836,54.325
2020-08-05,54.325,54.365,48.1424,53.539,49.8302,54.175
2020-08-06,54.175,54.09,48.1623,53.857,49.9584,53.98
2020-08-07,53.98,53.985,48.1845,54.077,50.0845,54.06
2020-08-10,54.06,53.845,48.2008,54.15,50.2001,54.405
2020-08-11,54.405,54.355,48.2183,54.189,50.3109,54.895
2020-08-12,54.895,54.63,48.2422,54.303,50.4194,55.285
2020-08-13,55.285,54.675,48.2657,54.525,50.4932,54.89
2020-08-14,54.89,55.035,48.2877,54.707,50.5753,54.945
2020-08-17,54.945,55.095,48.3104,54.884,50.6042,54.575
2020-08-18,54.575,54.83,48.3324,54.918,50.6549,54.57
2020-08-19,54.57,54.75,48.3483,54.853,50.7291,53.65
2020-08-20,53.65,54.14,48.3561,54.526,50.7987,54.12
2020-08-21,54.12,53.65,48.3656,54.372,50.936,54.375
2020-08-24,54.375,52.495,48.3803,54.258,51.0734,54.455
2020-08-25,54.455,54.57,48.3962,54.234,51.1977,54.525
2020-08-26,54.525,54.48,48.4121,54.225,51.3025,54.05
2020-08-27,54.05,55.025,48.4269,54.305,51.3988,54.89
2020-08-28,54.89,54.095,48.4476,54.459,51.517,54.9
2020-08-31,54.9,54.82,48.4679,54.564,51.6447,55.395
2020-09-01,55.395,55.0,48.4922,54.752,51.777,56.48
2020-09-02,56.48,55.745,48.5189,55.143,51.9351,54.235
2020-09-03,54.235,56.33,48.534,55.18,52.0737,54.225
2020-09-04,54.225,54.735,48.547,55.047,52.2062,52.53
2020-09-08,52.53,53.335,48.5541,54.573,52.3171,53.39
2020-09-09,53.39,53.25,48.5666,54.172,52.4326,52.265
2020-09-10,52.265,53.745,48.5735,53.329,52.5198,52.145
2020-09-11,52.145,52.685,48.5761,52.911,52.6119,53.39
2020-09-14,53.39,52.695,48.5855,52.744,52.721,54.165
2020-09-15,54.165,53.735,48.5969,53.071,52.8229,54.54
2020-09-16,54.54,55.0,48.6096,53.301,52.9515,54.94
2020-09-17,54.94,54.055,48.6276,53.836,53.0998,54.435
2020-09-18,54.435,54.87,48.6453,54.294,53.2436,51.745
2020-09-21,51.745,53.605,48.6465,53.965,53.3292,52.31
2020-09-22,52.31,51.895,48.6506,53.594,53.4308,51.645
2020-09-23,51.645,52.255,48.6488,53.015,53.4897,52.095
2020-09-24,52.095,51.355,48.6481,52.446,53.5272,52.83
2020-09-25,52.83,51.82,48.6495,52.125,53.5747,54.09
2020-09-28,54.09,53.765,48.6551,52.594,53.6363,54.315
2020-09-29,54.315,54.355,48.6566,52.995,53.7078,54.135
2020-09-30,54.135,54.52,48.6594,53.493,53.7695,54.895
2020-10-01,54.895,54.96,48.6644,54.053,53.8347,54.68
2020-10-02,54.68,53.815,48.6706,54.423,53.8723,55.765
2020-10-05,55.765,55.13,48.6839,54.758,53.9437,55.07
2020-10-06,55.07,55.645,48.6916,54.909,53.9834,56.515
2020-10-07,56.515,55.615,48.7063,55.385,54.0716,56.75
2020-10-08,56.75,56.765,48.7219,55.756,54.1483,56.745
2020-10-09,56.745,57.265,48.7375,56.169,54.2315,57.38
2020-10-12,57.38,57.1,48.7545,56.492,54.3215,56.49
2020-10-13,56.49,57.085,48.7668,56.776,54.3774,56.74
2020-10-14,56.74,56.885,48.7798,56.821,54.428,57.18
2020-10-15,57.18,56.105,48.7951,56.907,54.4851,57.58
2020-10-16,57.58,57.5,48.8099,57.074,54.5532,56.55
2020-10-19,56.55,57.565,48.8224,56.908,54.6046,57.3
2020-10-20,57.3,57.31,48.8401,57.07,54.6694,57.47
2020-10-21,57.47,57.43,48.8572,57.216,54.7307,59.255
2020-10-22,59.255,57.56,48.8825,57.631,54.8179,59.875
2020-10-23,59.875,59.7,48.91,58.09,54.9097,58.225
2020-10-26,58.225,59.02,48.9304,58.425,54.9764,57.525
2020-10-27,57.525,58.18,48.9452,58.47,55.028,55.755
2020-10-28,55.755,56.595,48.9502,58.127,55.0516,56.585
2020-10-29,56.585,55.73,48.9614,57.593,55.0919,56.42
2020-10-30,56.42,56.335,48.969,56.902,55.1473,57.535
2020-11-02,57.535,57.155,48.9831,56.764,55.2156,58.25
2020-11-03,58.25,58.335,49.0037,56.909,55.2931,57.96
2020-11-04,57.96,58.31,49.0269,57.35,55.3632,59.73
2020-11-05,59.73,59.195,49.0597,57.979,55.4673,60.17
2020-11-06,60.17,59.835,49.0971,58.729,55.5897,60.795
2020-11-09,60.795,62.75,49.1445,59.381,55.7078,60.925
2020-11-10,60.925,60.5,49.1906,59.916,55.8283,62.14
2020-11-11,62.14,61.595,49.2428,60.752,55.9632,60.105
2020-11-12,60.105,61.725,49.2886,60.827,56.0357,61.7
2020-11-13,61.7,60.68,49.3485,61.133,56.185,63.14
2020-11-16,63.14,60.73,49.4143,61.602,56.3633,63.53
2020-11-17,63.53,62.525,49.4723,62.123,56.5833,62.9
2020-11-18,62.9,63.7,49.5253,62.275,56.7735,63.6
2020-11-19,63.6,62.505,49.5834,62.974,57.0002,63.695
2020-11-20,63.695,63.68,49.6434,63.373,57.2312,64.035
2020-11-23,64.035,64.175,49.7066,63.552,57.4441,65.625
2020-11-24,65.625,64.71,49.7782,63.971,57.6733,65.415
2020-11-25,65.415,65.255,49.8464,64.474,57.8908,65.975
2020-11-27,65.975,65.86,49.9153,64.949,58.1115,65.405
2020-11-30,65.405,65.57,49.9822,65.291,58.3309,65.805
2020-12-01,65.805,66.325,50.0577,65.645,58.6121,65.545
2020-12-02,65.545,65.77,50.1277,65.629,58.8768,65.85
2020-12-03,65.85,65.375,50.1977,65.716,59.1609,66.455
2020-12-04,66.455,66.27,50.2756,65.812,59.4481,66.215
2020-12-07,66.215,66.55,50.3625,65.974,59.7158,66.62
2020-12-08,66.62,65.59,50.4569,66.137,59.9664,66.81
2020-12-09,66.81,67.0,50.5518,66.39,60.2163,65.705
2020-12-10,65.705,66.435,50.6488,66.361,60.4477,65.505
2020-12-11,65.505,65.235,50.7472,66.171,60.6599,65.15
2020-12-14,65.15,66.06,50.8356,65.958,60.8693,65.775
2020-12-15,65.775,65.6,50.932,65.789,61.0695,65.43
2020-12-16,65.43,65.685,51.0167,65.513,61.2767,66.085
2020-12-17,66.085,65.945,51.1136,65.589,61.4681,65.325
2020-12-18,65.325,66.09,51.2088,65.553,61.6396,64.68
2020-12-21,64.68,64.225,51.3184,65.459,61.7983,64.435
2020-12-22,64.435,64.745,51.4143,65.191,61.9394,64.38
2020-12-23,64.38,64.845,51.5255,64.981,62.0972,64.585
2020-12-24,64.585,64.535,51.6607,64.681,62.2541,64.92
2020-12-28,64.92,65.07,51.7863,64.6,62.4089,64.22
2020-12-29,64.22,65.145,51.9365,64.508,62.5417,64.92
2020-12-30,64.92,64.645,52.0828,64.605,62.7091,65.385
2020-12-31,65.385,64.93,52.2387,64.806,62.8708,64.26
2021-01-04,64.26,65.46,52.3881,64.741,63.0066,65.37
2021-01-05,65.37,64.42,52.5398,64.831,63.1289,66.995
2021-01-06,66.995,65.545,52.7023,65.386,63.2713,67.955
2021-01-07,67.955,67.5,52.8567,65.993,63.4659,67.68
2021-01-08,67.68,68.25,53.0078,66.452,63.669,67.84
2021-01-11,67.84,66.635,53.1491,67.168,63.9107,67.47
2021-01-12,67.47,67.875,53.3008,67.588,64.1284,67.23
2021-01-13,67.23,67.36,53.4473,67.635,64.3446,66.92
2021-01-14,66.92,67.5,53.5997,67.428,64.5323,65.87
2021-01-15,65.87,66.58,53.7553,67.066,64.6847,66.175
2021-01-19,66.175,66.665,53.9143,66.733,64.849,66.975
2021-01-20,66.975,66.9,54.0781,66.634,64.9939,66.55
2021-01-21,66.55,67.17,54.2225,66.498,65.1215,66.12
2021-01-22,66.12,66.16,54.3638,66.338,65.228,66.41
2021-01-25,66.41,66.28,54.4968,66.446,65.3377,65.01
2021-01-26,65.01,66.715,54.6171,66.213,65.3951,62.785
2021-01-27,62.785,63.39,54.7294,65.375,65.4487,63.425
2021-01-28,63.425,63.765,54.8403,64.75,65.4832,62.44
2021-01-29,62.44,63.3,54.9516,64.014,65.4692,62.815
2021-02-01,62.815,63.0,55.0635,63.295,65.4549,63.49
2021-02-02,63.49,63.715,55.1704,62.991,65.4667,63.24
2021-02-03,63.24,63.495,55.2835,63.082,65.4595,64.185
2021-02-04,64.185,63.16,55.4121,63.234,65.4693,64.75
2021-02-05,64.75,64.885,55.5317,63.696,65.4836,66.15
2021-02-08,66.15,65.13,55.6525,64.363,65.4941,66.105
2021-02-09,66.105,65.945,55.7676,64.886,65.5079,65.66
2021-02-10,65.66,66.5,55.8771,65.37,65.5016,66.295
2021-02-11,66.295,66.125,55.9877,65.792,65.5194,67.95
2021-02-12,67.95,65.98,56.097,66.432,65.5623,67.87
2021-02-16,67.87,68.465,56.2157,66.776,65.6088,66.985
2021-02-17,66.985,67.58,56.3369,66.952,65.6315,65.37
2021-02-18,65.37,66.225,56.454,66.894,65.6098,66.215
2021-02-19,66.215,65.665,56.5694,66.878,65.6098,64.995
2021-02-22,64.995,65.59,56.6792,66.287,65.5773,63.695
2021-02-23,63.695,64.67,56.7796,65.452,65.515,64.775
2021-02-24,64.775,63.43,56.8795,65.01,65.4964,62.605
2021-02-25,62.605,64.54,56.9748,64.457,65.4384,62.84
2021-02-26,62.84,63.12,57.0783,63.782,65.3922,64.98
2021-03-01,64.98,63.69,57.1987,63.779,65.3763,64.515
2021-03-02,64.515,65.055,57.3131,63.943,65.358,62.85
2021-03-03,62.85,64.095,57.4215,63.558,65.2933,60.04
2021-03-04,60.04,62.645,57.5006,63.045,65.1876,61.56
2021-03-05,61.56,61.28,57.5856,62.789,65.1252,61.34
2021-03-08,61.34,61.59,57.6649,62.061,65.0633,62.2
2021-03-09,62.2,62.23,57.7504,61.598,65.0197,62.09
2021-03-10,62.09,62.32,57.8339,61.446,64.9698,63.92
2021-03-11,63.92,63.11,57.9185,62.222,64.9498,64.09
2021-03-12,64.09,63.47,58.0001,62.728,64.9472,65.85
2021-03-15,65.85,64.09,58.091,63.63,64.9658,65.31
2021-03-16,65.31,66.22,58.1761,64.252,64.9643,65.27
2021-03-17,65.27,64.93,58.2582,64.888,64.9845,65.0
2021-03-18,65.0,64.82,58.3358,65.104,64.9771,64.3
2021-03-19,64.3,64.65,58.3993,65.146,64.9232,64.71
2021-03-22,64.71,64.26,58.469,64.918,64.8583,62.93
2021-03-23,62.93,64.2,58.5161,64.442,64.7633,63.65
2021-03-24,63.65,63.21,58.5742,64.118,64.6795,64.5
2021-03-25,64.5,63.23,58.6424,64.018,64.6201,66.49
2021-03-26,66.49,64.94,58.724,64.456,64.6053,66.21
2021-03-29,66.21,66.34,58.8187,64.756,64.5911,65.59
