ticker,WST US Equity,WST US Equity,WST US Equity,WST US Equity,WST US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2013-11-18,47.33,47.92,36.3212,47.212,43.7102,47.15
2013-11-19,47.15,47.21,36.4077,47.272,43.8634,47.32
2013-11-20,47.32,47.35,36.4945,47.342,44.0078,48.8
2013-11-21,48.8,47.56,36.589,47.658,44.1945,48.27
2013-11-22,48.27,48.95,36.681,47.774,44.3699,48.46
2013-11-25,48.46,48.27,36.7742,48.0,44.5493,48.97
2013-11-26,48.97,48.46,36.8693,48.364,44.7267,50.08
2013-11-27,50.08,48.98,36.9707,48.916,44.9168,49.92
2013-11-29,49.92,50.35,37.071,49.14,45.0943,49.19
2013-12-02,49.19,49.78,37.1691,49.324,45.2666,49.43
2013-12-03,49.43,49.19,37.2685,49.518,45.4464,48.65
2013-12-04,48.65,49.17,37.3648,49.454,45.6078,48.88
2013-12-05,48.88,48.64,37.4591,49.214,45.7806,49.49
2013-12-06,49.49,49.12,37.5548,49.128,45.9584,49.78
2013-12-09,49.78,49.67,37.6534,49.246,46.1354,48.91
2013-12-10,48.91,49.59,37.7474,49.142,46.2906,47.36
2013-12-11,47.36,49.06,37.8329,48.884,46.409,47.49
2013-12-12,47.49,47.36,37.9193,48.606,46.5386,47.67
2013-12-13,47.67,47.71,38.0055,48.242,46.6824,48.86
2013-12-16,48.86,47.77,38.0977,48.058,46.8538,47.7
2013-12-17,47.7,48.79,38.1845,47.816,47.0102,48.86
2013-12-18,48.86,47.87,38.2762,48.116,47.1554,47.84
2013-12-19,47.84,48.57,38.3635,48.186,47.2606,49.4
2013-12-20,49.4,48.01,38.456,48.532,47.3854,49.72
2013-12-23,49.72,49.41,38.5501,48.704,47.503,49.23
2013-12-24,49.23,49.69,38.641,49.01,47.5916,49.48
2013-12-26,49.48,49.28,38.7326,49.134,47.6992,48.96
2013-12-27,48.96,49.69,38.8195,49.358,47.7742,48.91
2013-12-30,48.91,48.91,38.9053,49.26,47.843,49.06
2013-12-31,49.06,49.01,38.9934,49.128,47.9102,48.68
2014-01-02,48.68,49.06,39.079,49.018,47.9658,49.12
2014-01-03,49.12,48.67,39.1652,48.946,48.033,48.85
2014-01-06,48.85,49.32,39.2501,48.924,48.0884,49.22
2014-01-07,49.22,48.93,39.3354,48.986,48.1472,49.93
2014-01-08,49.93,49.22,39.4254,49.16,48.2236,49.57
2014-01-09,49.57,50.1,39.5123,49.338,48.2768,49.69
2014-01-10,49.69,49.51,39.5998,49.452,48.3342,49.27
2014-01-13,49.27,49.76,39.6838,49.536,48.3852,50.24
2014-01-14,50.24,49.57,39.7767,49.74,48.423,50.47
2014-01-15,50.47,50.32,39.8707,49.848,48.4924,51.01
2014-01-16,51.01,50.3,39.9701,50.136,48.5724,50.23
2014-01-17,50.23,50.77,40.0641,50.244,48.642,50.16
2014-01-21,50.16,50.44,40.1592,50.422,48.7138,49.81
2014-01-22,49.81,50.14,40.2522,50.336,48.792,49.63
2014-01-23,49.63,49.47,40.3447,50.168,48.8506,48.21
2014-01-24,48.21,49.16,40.4266,49.608,48.8798,47.33
2014-01-27,47.33,48.25,40.5047,49.028,48.8894,48.2
2014-01-28,48.2,47.41,40.587,48.636,48.914,47.42
2014-01-29,47.42,47.76,40.6694,48.158,48.918,48.17
2014-01-30,48.17,47.89,40.7515,47.866,48.9276,47.45
2014-01-31,47.45,47.46,40.8314,47.714,48.93,46.32
2014-02-03,46.32,47.39,40.9054,47.512,48.9134,45.91
2014-02-04,45.91,46.47,40.9754,47.054,48.8852,45.84
2014-02-05,45.84,45.76,41.0459,46.738,48.826,46.25
2014-02-06,46.25,46.02,41.117,46.354,48.7856,47.05
2014-02-07,47.05,46.38,41.1936,46.274,48.7574,47.49
2014-02-10,47.49,47.0,41.272,46.508,48.7278,47.85
2014-02-11,47.85,47.41,41.3537,46.896,48.6832,47.61
2014-02-12,47.61,47.84,41.4328,47.25,48.637,48.49
2014-02-13,48.49,47.31,41.5156,47.698,48.623,48.11
2014-02-14,48.11,48.49,41.5975,47.91,48.5966,48.69
2014-02-18,48.69,48.2,41.681,48.15,48.5974,47.74
2014-02-19,47.74,48.49,41.7591,48.128,48.5746,48.42
2014-02-20,48.42,47.67,41.8425,48.29,48.5532,48.12
2014-02-21,48.12,48.44,41.9208,48.216,48.52,47.34
2014-02-24,47.34,48.0,41.9948,48.062,48.4886,46.42
2014-02-25,46.42,47.35,42.0637,47.608,48.4698,46.2
2014-02-26,46.2,46.5,42.131,47.3,48.444,45.8
2014-02-27,45.8,46.06,42.1952,46.776,48.4066,45.58
2014-02-28,45.58,45.94,42.2567,46.268,48.341,45.1
2014-03-03,45.1,45.33,42.3146,45.82,48.289,46.62
2014-03-04,46.62,45.5,42.3784,45.86,48.2442,46.62
2014-03-05,46.62,46.53,42.4405,45.944,48.2198,46.81
2014-03-06,46.81,46.66,42.5027,46.146,48.168,46.52
2014-03-07,46.52,47.23,42.5643,46.334,48.104,46.3
2014-03-10,46.3,46.43,42.6274,46.574,48.0454,45.55
2014-03-11,45.55,46.36,42.6861,46.36,47.9668,45.91
2014-03-12,45.91,45.37,42.7472,46.218,47.9058,45.49
2014-03-13,45.49,46.1,42.8047,45.954,47.8374,44.75
2014-03-14,44.75,45.23,42.8601,45.6,47.7512,45.2
2014-03-17,45.2,44.9,42.915,45.38,47.6816,45.52
2014-03-18,45.52,45.33,42.9712,45.374,47.6096,45.22
2014-03-19,45.22,45.39,43.0245,45.236,47.537,45.12
2014-03-20,45.12,45.14,43.0781,45.162,47.455,44.47
2014-03-21,44.47,45.17,43.1311,45.106,47.3458,43.49
2014-03-24,43.49,44.56,43.1811,44.764,47.2242,43.79
2014-03-25,43.79,43.69,43.2326,44.418,47.1062,42.86
2014-03-26,42.86,44.05,43.2805,43.946,46.978,42.48
2014-03-27,42.48,42.91,43.3268,43.418,46.8228,41.68
2014-03-28,41.68,42.48,43.3693,42.86,46.647,44.05
2014-03-31,44.05,42.07,43.4212,42.972,46.5078,44.83
2014-04-01,44.83,44.13,43.4772,43.18,46.3998,45.22
2014-04-02,45.22,44.8,43.5341,43.652,46.301,45.01
2014-04-03,45.01,45.33,43.5887,44.158,46.205,44.5
2014-04-04,44.5,45.22,43.6425,44.722,46.1024,43.91
2014-04-07,43.91,44.4,43.6954,44.694,46.0164,44.18
2014-04-08,44.18,43.99,43.7467,44.564,45.9534,45.46
2014-04-09,45.46,44.44,43.8033,44.612,45.8986,43.91
2014-04-10,43.91,45.39,43.8498,44.392,45.8284,42.82
2014-04-11,42.82,43.45,43.89,44.056,45.7214,43.05
2014-04-14,43.05,43.28,43.9296,43.884,45.6334,43.03
2014-04-15,43.03,43.24,43.9691,43.654,45.5676,43.03
2014-04-16,43.03,43.44,44.0055,43.168,45.51,43.76
2014-04-17,43.76,42.86,44.0461,43.138,45.4684,43.51
2014-04-21,43.51,43.61,44.0857,43.276,45.4136,43.56
2014-04-22,43.56,43.67,44.1217,43.378,45.3438,42.8
2014-04-23,42.8,43.36,44.1542,43.332,45.25,42.54
2014-04-24,42.54,43.14,44.1865,43.234,45.1438,42.05
2014-04-25,42.05,42.36,44.2164,42.892,45.0326,42.91
2014-04-28,42.91,42.33,44.2498,42.772,44.921,42.93
2014-04-29,42.93,43.2,44.2823,42.646,44.8174,43.38
2014-04-30,43.38,42.9,44.3181,42.762,44.7112,42.78
2014-05-01,42.78,43.12,44.3509,42.81,44.612,43.58
2014-05-02,43.58,42.91,44.3875,43.116,44.5152,43.5
2014-05-05,43.5,43.28,44.4211,43.234,44.4228,43.1
2014-05-06,43.1,43.34,44.4519,43.268,44.338,43.18
2014-05-07,43.18,43.09,44.482,43.228,44.2732,42.45
2014-05-08,42.45,43.2,44.5087,43.162,44.1982,43.04
2014-05-09,43.04,42.18,44.5413,43.054,44.143,44.07
2014-05-12,44.07,43.28,44.5771,43.168,44.1128,42.95
2014-05-13,42.95,44.1,44.6098,43.138,44.0698,42.0
2014-05-14,42.0,42.89,44.6397,42.902,43.9774,41.93
2014-05-15,41.93,41.67,44.6675,42.798,43.8836,42.1
2014-05-16,42.1,41.83,44.6936,42.61,43.7894,42.86
2014-05-19,42.86,41.83,44.7181,42.368,43.7162,41.7
2014-05-20,41.7,42.6,44.7358,42.118,43.6242,42.26
2014-05-21,42.26,41.88,44.7509,42.17,43.5584,42.21
2014-05-22,42.21,42.17,44.7659,42.226,43.4844,42.87
2014-05-23,42.87,42.33,44.7845,42.38,43.432,43.78
2014-05-27,43.78,43.25,44.8074,42.564,43.4126,42.99
2014-05-28,42.99,43.73,44.8265,42.822,43.3684,42.58
2014-05-29,42.58,43.12,44.8431,42.886,43.3096,42.09
2014-05-30,42.09,42.72,44.8559,42.862,43.247,42.19
2014-06-02,42.19,42.17,44.8699,42.726,43.1884,41.74
2014-06-03,41.74,41.99,44.8877,42.318,43.1338,41.95
2014-06-04,41.95,41.45,44.9075,42.11,43.103,42.77
2014-06-05,42.77,41.98,44.9315,42.148,43.0826,42.68
2014-06-06,42.68,43.06,44.9535,42.266,43.079,42.91
2014-06-09,42.91,42.57,44.9774,42.41,43.0876,42.72
2014-06-10,42.72,42.85,44.9988,42.606,43.1084,42.47
2014-06-11,42.47,42.39,45.0182,42.71,43.0768,41.68
2014-06-12,41.68,42.29,45.0338,42.492,43.0138,41.28
2014-06-13,41.28,41.88,45.0486,42.212,42.935,41.45
2014-06-16,41.45,41.27,45.0648,41.92,42.8638,41.44
2014-06-17,41.44,41.44,45.0825,41.664,42.8026,41.83
2014-06-18,41.83,41.4,45.1068,41.536,42.761,42.18
2014-06-19,42.18,41.99,45.1312,41.636,42.721,42.59
2014-06-20,42.59,42.34,45.1573,41.898,42.6636,42.27
2014-06-23,42.27,42.64,45.1802,42.062,42.6308,41.55
2014-06-24,41.55,42.12,45.1992,42.084,42.6054,41.78
2014-06-25,41.78,41.24,45.2134,42.074,42.58,41.8
2014-06-26,41.8,41.6,45.225,41.998,42.5554,42.15
2014-06-27,42.15,41.45,45.2352,41.91,42.5378,42.18
2014-06-30,42.18,42.03,45.2488,41.892,42.5062,43.5
2014-07-01,43.5,42.45,45.2688,42.282,42.506,42.87
2014-07-02,42.87,43.43,45.2857,42.5,42.4922,43.42
2014-07-03,43.42,42.99,45.3023,42.824,42.5046,42.8
2014-07-07,42.8,43.21,45.3134,42.954,42.5098,42.33
2014-07-08,42.33,42.61,45.3198,42.984,42.5154,42.25
2014-07-09,42.25,42.5,45.3282,42.734,42.5022,42.13
2014-07-10,42.13,41.17,45.3367,42.586,42.4862,42.42
2014-07-11,42.42,42.11,45.3459,42.386,42.467,42.04
2014-07-14,42.04,42.82,45.3549,42.234,42.4522,41.26
