ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Close Tomorrow
2014-06-30,72.32,73.25,64.4036,72.026,69.7946,73.16
2014-07-01,73.16,72.67,64.4906,72.38,69.8654,73.6
2014-07-02,73.6,73.08,64.5756,72.728,69.9466,73.32
2014-07-03,73.32,73.65,64.6467,73.07,70.0246,73.28
2014-07-07,73.28,73.15,64.7198,73.136,70.1026,72.81
2014-07-08,72.81,73.2,64.7912,73.234,70.1676,73.22
2014-07-09,73.22,72.99,64.865,73.246,70.2472,73.04
2014-07-10,73.04,72.76,64.9404,73.134,70.3138,73.08
2014-07-11,73.08,73.02,65.0178,73.086,70.3894,73.57
2014-07-14,73.57,73.41,65.0988,73.144,70.4622,73.26
2014-07-15,73.26,73.42,65.1771,73.234,70.5796,73.82
2014-07-16,73.82,73.41,65.2613,73.354,70.7136,73.4
2014-07-17,73.4,73.66,65.3438,73.426,70.8378,73.85
2014-07-18,73.85,73.47,65.4242,73.58,70.9592,71.01
2014-07-21,71.01,72.99,65.4895,73.068,71.0328,71.67
2014-07-22,71.67,71.03,65.5596,72.75,71.1112,71.67
2014-07-23,71.67,71.87,65.626,72.32,71.183,71.89
2014-07-24,71.89,71.84,65.6955,72.018,71.263,71.46
2014-07-25,71.46,71.76,65.7652,71.54,71.3386,71.75
2014-07-28,71.75,71.36,65.8372,71.688,71.419,71.33
2014-07-29,71.33,71.74,65.9032,71.62,71.495,71.32
2014-07-30,71.32,71.48,65.9701,71.55,71.572,70.44
2014-07-31,70.44,71.32,66.0345,71.26,71.6304,71.38
2014-08-01,71.38,71.36,66.1055,71.244,71.691,72.15
2014-08-04,72.15,71.35,66.1771,71.324,71.7708,71.51
2014-08-05,71.51,71.97,66.2453,71.36,71.8252,71.52
2014-08-06,71.52,71.24,66.3126,71.4,71.8686,71.49
2014-08-07,71.49,71.67,66.3851,71.61,71.9144,71.85
2014-08-08,71.85,71.48,66.4604,71.704,71.9534,71.79
2014-08-11,71.79,72.14,66.539,71.632,71.9774,72.04
2014-08-12,72.04,71.81,66.6201,71.738,71.994,72.42
2014-08-13,72.42,72.22,66.705,71.918,72.013,73.1
2014-08-14,73.1,72.5,66.7894,72.24,72.0408,72.11
2014-08-15,72.11,72.4,66.8675,72.292,72.0418,73.43
2014-08-18,73.43,72.39,66.9547,72.62,72.0722,73.8
2014-08-19,73.8,73.6,67.0427,72.972,72.1096,73.72
2014-08-20,73.72,73.49,67.1284,73.232,72.1502,73.83
2014-08-21,73.83,73.84,67.2138,73.378,72.2052,73.65
2014-08-22,73.65,73.93,67.2994,73.686,72.2594,73.9
2014-08-25,73.9,73.84,67.3938,73.78,72.3216,74.43
2014-08-26,74.43,74.0,67.4871,73.906,72.3948,74.57
2014-08-27,74.57,74.37,67.5785,74.076,72.4826,74.42
2014-08-28,74.42,74.34,67.6658,74.194,72.5626,74.68
2014-08-29,74.68,74.59,67.747,74.4,72.6246,74.58
2014-09-02,74.58,74.95,67.8284,74.536,72.6796,74.55
2014-09-03,74.55,74.9,67.9077,74.56,72.74,74.12
2014-09-04,74.12,74.74,67.9839,74.47,72.7946,74.3
2014-09-05,74.3,74.1,68.059,74.446,72.8434,74.43
2014-09-08,74.43,74.25,68.1397,74.396,72.8998,74.29
2014-09-09,74.29,74.5,68.2219,74.338,72.9266,74.21
2014-09-10,74.21,74.51,68.3086,74.27,72.9644,74.31
2014-09-11,74.31,74.01,68.3974,74.308,72.9874,74.07
2014-09-12,74.07,74.4,68.46,74.262,72.9968,73.93
2014-09-15,73.93,74.14,68.5267,74.162,73.009,74.24
2014-09-16,74.24,73.67,68.5985,74.152,73.0282,73.93
2014-09-17,73.93,73.89,68.6705,74.096,73.0506,74.71
2014-09-18,74.71,74.01,68.748,74.176,73.0804,74.88
2014-09-19,74.88,75.08,68.83,74.338,73.1172,74.76
2014-09-22,74.76,74.72,68.9174,74.504,73.1508,74.01
2014-09-23,74.01,74.55,69.0018,74.458,73.1596,74.94
2014-09-24,74.94,74.01,69.0852,74.66,73.1932,73.77
2014-09-25,73.77,74.86,69.1433,74.472,73.1922,73.4
2014-09-26,73.4,73.86,69.203,74.176,73.1922,73.48
2014-09-29,73.48,73.0,69.2673,73.92,73.1848,73.14
2014-09-30,73.14,73.42,69.332,73.746,73.2274,72.78
2014-10-01,72.78,73.3,69.3944,73.314,73.2496,73.74
2014-10-02,73.74,72.99,69.463,73.308,73.291,74.45
2014-10-03,74.45,74.04,69.5342,73.518,73.3422,73.81
2014-10-06,73.81,74.48,69.5919,73.584,73.3892,73.13
2014-10-07,73.13,73.38,69.6491,73.582,73.4168,75.01
2014-10-08,75.01,73.06,69.7109,74.028,73.4904,73.99
2014-10-09,73.99,75.04,69.7646,74.078,73.5438,73.42
2014-10-10,73.42,74.05,69.8154,73.872,73.6034,73.56
2014-10-13,73.56,73.31,69.8663,73.822,73.647,73.59
2014-10-14,73.59,73.71,69.9174,73.914,73.6758,72.74
2014-10-15,72.74,73.0,69.9647,73.46,73.7004,72.03
2014-10-16,72.03,71.89,70.008,73.068,73.7106,72.75
2014-10-17,72.75,72.66,70.0478,72.934,73.7358,73.56
2014-10-20,73.56,72.75,70.0933,72.934,73.77,75.5
2014-10-21,75.5,74.12,70.1468,73.316,73.8442,75.28
2014-10-22,75.28,76.0,70.1972,73.824,73.909,76.25
2014-10-23,76.25,76.33,70.2512,74.668,73.9856,76.73
2014-10-24,76.73,76.29,70.3067,75.464,74.0582,76.7
2014-10-27,76.7,76.75,70.3665,76.092,74.15,77.58
2014-10-28,77.58,76.81,70.432,76.508,74.233,77.37
2014-10-29,77.37,77.68,70.494,76.926,74.3044,77.62
2014-10-30,77.62,77.05,70.5597,77.2,74.3824,78.07
2014-10-31,78.07,78.33,70.6268,77.468,74.4672,78.03
2014-11-03,78.03,78.08,70.6928,77.734,74.5548,77.84
2014-11-04,77.84,77.83,70.7559,77.786,74.6336,77.51
2014-11-05,77.51,78.06,70.811,77.814,74.6952,78.03
2014-11-06,78.03,77.45,70.8732,77.896,74.7644,74.49
2014-11-07,74.49,74.28,70.9246,77.18,74.7658,74.72
2014-11-10,74.72,74.48,70.9784,76.518,74.7666,76.13
2014-11-11,76.13,75.02,71.0374,76.176,74.7976,76.72
2014-11-12,76.72,76.0,71.1015,76.018,74.841,77.04
2014-11-13,77.04,77.17,71.1622,75.82,74.8994,75.66
2014-11-14,75.66,77.0,71.2158,76.054,74.9266,75.51
2014-11-17,75.51,75.78,71.2781,76.212,74.9482,75.23
2014-11-18,75.23,75.42,71.3406,76.032,74.967,75.12
2014-11-19,75.12,75.24,71.4002,75.712,74.9852,75.13
2014-11-20,75.13,74.99,71.4571,75.33,75.0016,74.54
2014-11-21,74.54,75.71,71.5117,75.106,75.011,74.49
2014-11-24,74.49,74.54,71.565,74.902,75.0222,75.06
2014-11-25,75.06,74.5,71.6186,74.868,75.0386,76.1
2014-11-26,76.1,75.23,71.6674,75.064,75.082,76.53
2014-11-28,76.53,76.25,71.7188,75.344,75.1184,76.01
2014-12-01,76.01,76.47,71.767,75.638,75.141,75.7
2014-12-02,75.7,76.0,71.8113,75.88,75.1598,75.69
2014-12-03,75.69,75.59,71.8594,76.006,75.1934,75.3
2014-12-04,75.3,75.65,71.907,75.846,75.2006,75.63
2014-12-05,75.63,75.3,71.9545,75.666,75.2378,75.87
2014-12-08,75.87,75.65,71.9964,75.638,75.2872,75.15
2014-12-09,75.15,75.3,72.0374,75.528,75.3206,74.45
2014-12-10,74.45,75.21,72.0721,75.28,75.3468,74.51
2014-12-11,74.51,74.75,72.1046,75.122,75.3814,73.4
2014-12-12,73.4,74.16,72.1279,74.676,75.3746,72.86
2014-12-15,72.86,73.5,72.1504,74.074,75.3428,72.77
2014-12-16,72.77,72.69,72.1705,73.598,75.322,74.33
2014-12-17,74.33,72.81,72.2003,73.574,75.346,75.2
2014-12-18,75.2,75.15,72.2325,73.712,75.3498,75.94
2014-12-19,75.94,75.41,72.2683,74.22,75.3888,76.35
2014-12-22,76.35,76.0,72.3078,74.918,75.4474,75.99
2014-12-23,75.99,76.4,72.3443,75.562,75.496,76.06
2014-12-24,76.06,76.0,72.3829,75.908,75.5454,76.22
2014-12-26,76.22,76.07,72.4234,76.112,75.615,76.1
2014-12-29,76.1,76.06,72.4629,76.144,75.6964,76.0
2014-12-30,76.0,76.0,72.5005,76.074,75.7614,75.74
2014-12-31,75.74,76.19,72.5331,76.024,75.805,75.83
2015-01-02,75.83,75.84,72.5633,75.978,75.8116,74.7
2015-01-05,74.7,75.36,72.5878,75.674,75.8,73.62
2015-01-06,73.62,74.89,72.6069,75.178,75.7474,74.29
2015-01-07,74.29,73.87,72.636,74.836,75.6986,75.77
2015-01-08,75.77,74.87,72.6718,74.842,75.68,75.22
2015-01-09,75.22,76.14,72.7034,74.72,75.6328,74.42
2015-01-12,74.42,75.45,72.7336,74.664,75.5738,74.54
2015-01-13,74.54,74.87,72.764,74.848,75.5122,74.69
2015-01-14,74.69,73.74,72.7932,74.928,75.4446,74.46
2015-01-15,74.46,74.75,72.8188,74.666,75.3732,75.05
2015-01-16,75.05,74.4,72.8487,74.632,75.3174,75.21
2015-01-20,75.21,75.52,72.8769,74.79,75.2714,75.73
2015-01-21,75.73,74.87,72.9152,75.028,75.2254,76.15
2015-01-22,76.15,75.98,72.9592,75.32,75.2586,75.85
2015-01-23,75.85,76.12,72.9962,75.598,75.2812,76.19
2015-01-26,76.19,75.77,73.031,75.826,75.2824,76.04
2015-01-27,76.04,75.71,73.0715,75.992,75.2688,75.52
2015-01-28,75.52,76.24,73.1126,75.95,75.2384,76.14
2015-01-29,76.14,75.73,73.1542,75.948,75.248,75.06
2015-01-30,75.06,75.69,73.1874,75.79,75.239,75.57
2015-02-02,75.57,75.07,73.2195,75.666,75.2458,75.6
2015-02-03,75.6,75.56,73.2499,75.578,75.2554,75.96
2015-02-04,75.96,75.22,73.2816,75.666,75.272,76.77
2015-02-05,76.77,76.08,73.3178,75.792,75.3166,75.57
2015-02-06,75.57,76.93,73.3485,75.894,75.3382,74.67
2015-02-09,74.67,75.25,73.375,75.714,75.3304,75.77
2015-02-10,75.77,75.0,73.406,75.748,75.3238,75.95
2015-02-11,75.95,76.02,73.4396,75.746,75.3122,76.39
2015-02-12,76.39,76.15,73.473,75.67,75.3198,73.1
2015-02-13,73.1,75.0,73.492,75.176,75.2678,72.78
2015-02-17,72.78,72.98,73.5062,74.798,75.2096,73.28
2015-02-18,73.28,72.61,73.5357,74.3,75.1692,73.24
2015-02-19,73.24,72.59,73.5663,73.758,75.1214,73.76
2015-02-20,73.76,73.02,73.5991,73.232,75.0792,73.86
2015-02-23,73.86,73.65,73.6295,73.384,75.0534,72.93
2015-02-24,72.93,73.75,73.6575,73.414,75.023,73.93
2015-02-25,73.93,73.11,73.6884,73.544,75.0114,74.3
2015-02-26,74.3,74.04,73.7195,73.756,75.0294,74.6
2015-02-27,74.6,74.11,73.7531,73.924,75.0642,75.56
2015-03-02,75.56,74.56,73.7925,74.264,75.12,75.89
2015-03-03,75.89,75.39,73.8333,74.856,75.1512,76.75
2015-03-04,76.75,75.71,73.8794,75.42,75.1822,76.93
2015-03-05,76.93,76.53,73.9267,75.946,75.202,77.63
2015-03-06,77.63,76.69,73.9772,76.552,75.2276,78.0
2015-03-09,78.0,77.58,74.0255,77.04,75.2678,78.1
2015-03-10,78.1,77.14,74.0752,77.482,75.3086,79.41
2015-03-11,79.41,78.39,74.1283,78.014,75.3724,79.7
2015-03-12,79.7,79.7,74.18,78.568,75.4444,80.81
2015-03-13,80.81,79.8,74.2381,79.204,75.5406,81.41
2015-03-16,81.41,81.08,74.2956,79.886,75.654,81.11
2015-03-17,81.11,81.0,74.3482,80.488,75.7596,81.64
2015-03-18,81.64,81.18,74.4004,80.934,75.8984,81.44
2015-03-19,81.44,81.42,74.4502,81.282,76.0548,81.86
2015-03-20,81.86,81.92,74.501,81.492,76.2062,82.84
2015-03-23,82.84,81.9,74.5549,81.778,76.3476,82.19
2015-03-24,82.19,82.59,74.6063,81.994,76.487,81.05
2015-03-25,81.05,82.29,74.6519,81.876,76.6196,81.07
2015-03-26,81.07,80.87,74.6988,81.802,76.7502,81.83
2015-03-27,81.83,81.0,74.7525,81.796,76.893,82.17
2015-03-30,82.17,82.31,74.8087,81.662,77.0472,81.28
2015-03-31,81.28,81.76,74.8611,81.48,77.1718,80.05
2015-04-01,80.05,81.25,74.9075,81.28,77.2686,80.59
2015-04-02,80.59,80.31,74.9596,81.184,77.3658,81.47
2015-04-06,81.47,80.57,75.0148,81.112,77.4722,81.86
2015-04-07,81.86,81.75,75.0662,81.05,77.5924,81.74
2015-04-08,81.74,82.14,75.1158,81.142,77.7034,81.52
2015-04-09,81.52,81.61,75.1657,81.436,77.813,81.9
2015-04-10,81.9,81.48,75.2183,81.698,77.9406,81.76
2015-04-13,81.76,81.9,75.2678,81.756,78.053,82.01
2015-04-14,82.01,82.0,75.3198,81.786,78.192,81.61
2015-04-15,81.61,82.07,75.3631,81.76,78.3128,82.13
2015-04-16,82.13,81.72,75.4121,81.882,78.4434,81.26
2015-04-17,81.26,81.5,75.4526,81.754,78.5494,81.84
2015-04-20,81.84,81.71,75.4938,81.77,78.6508,83.12
2015-04-21,83.12,82.24,75.5428,81.992,78.8018,83.22
2015-04-22,83.22,83.14,75.5925,82.314,78.9728,83.41
2015-04-23,83.41,83.15,75.6455,82.57,79.1256,83.91
2015-04-24,83.91,83.5,75.699,83.1,79.2848,83.79
2015-04-27,83.79,85.1,75.7527,83.49,79.4328,83.59
2015-04-28,83.59,83.69,75.8053,83.584,79.6426,82.64
2015-04-29,82.64,83.26,75.8506,83.468,79.8398,81.1
2015-04-30,81.1,82.49,75.8898,83.006,79.9962,82.4
2015-05-01,82.4,81.69,75.9327,82.704,80.1794,82.34
2015-05-04,82.34,82.69,75.9774,82.414,80.351,81.51
2015-05-05,81.51,80.58,76.0157,81.998,80.504,81.41
2015-05-06,81.41,81.92,76.0677,81.752,80.6736,81.76
2015-05-07,81.76,81.33,76.1182,81.884,80.8302,82.17
2015-05-08,82.17,82.49,76.1707,81.838,80.9876,81.59
2015-05-11,81.59,82.18,76.2192,81.688,81.1274,80.92
2015-05-12,80.92,81.07,76.2665,81.57,81.2346,80.98
2015-05-13,80.98,81.27,76.3126,81.484,81.3364,81.86
2015-05-14,81.86,81.4,76.3653,81.504,81.4386,81.48
2015-05-15,81.48,81.89,76.4161,81.366,81.5296,82.7
2015-05-18,82.7,81.61,76.4774,81.588,81.631,83.2
2015-05-19,83.2,83.0,76.5365,82.044,81.735,83.69
2015-05-20,83.69,83.09,76.5942,82.586,81.8468,83.49
2015-05-21,83.49,83.46,76.6541,82.912,81.9284,84.09
2015-05-22,84.09,83.39,76.7169,83.434,82.0162,83.75
2015-05-26,83.75,84.02,76.7782,83.644,82.075,84.06
2015-05-27,84.06,83.81,76.8393,83.816,82.128,84.23
2015-05-28,84.23,84.01,76.9015,83.924,82.1904,83.78
2015-05-29,83.78,84.18,76.9602,83.982,82.2332,83.88
2015-06-01,83.88,83.94,77.0175,83.94,82.282,83.82
2015-06-02,83.82,83.84,77.0711,83.954,82.3212,83.96
2015-06-03,83.96,84.0,77.1303,83.934,82.3436,82.6
2015-06-04,82.6,83.63,77.1762,83.608,82.3518,82.54
2015-06-05,82.54,82.38,77.2199,83.36,82.3816,81.87
2015-06-08,81.87,82.31,77.2606,82.958,82.3976,81.49
2015-06-09,81.49,82.0,77.2989,82.492,82.3908,81.68
2015-06-10,81.68,81.75,77.3391,82.036,82.381,82.19
2015-06-11,82.19,82.02,77.3805,81.954,82.3992,81.4
2015-06-12,81.4,81.74,77.4154,81.726,82.4262,81.28
2015-06-15,81.28,81.04,77.4489,81.608,82.44,81.51
2015-06-16,81.51,81.21,77.4844,81.612,82.4408,81.07
2015-06-17,81.07,81.7,77.5163,81.49,82.425,81.45
2015-06-18,81.45,81.45,77.5507,81.342,82.4192,82.19
2015-06-19,82.19,81.44,77.5889,81.5,82.4326,82.13
2015-06-22,82.13,83.33,77.6289,81.67,82.4372,81.57
2015-06-23,81.57,82.11,77.6653,81.682,82.4334,80.19
2015-06-24,80.19,81.55,77.6941,81.506,82.397,80.91
2015-06-25,80.91,80.57,77.7272,81.398,82.383,81.08
2015-06-26,81.08,80.98,77.7615,81.176,82.362,79.61
2015-06-29,79.61,80.21,77.788,80.672,82.329,79.47
2015-06-30,79.47,79.97,77.815,80.252,82.2816,79.32
2015-07-01,79.32,79.96,77.842,80.078,82.2056,78.94
2015-07-02,78.94,79.54,77.8655,79.684,82.12,79.55
2015-07-06,79.55,78.53,77.8936,79.378,82.0428,79.66
2015-07-07,79.66,79.94,77.9183,79.388,81.9578,78.81
2015-07-08,78.81,79.16,77.938,79.256,81.8582,78.82
2015-07-09,78.82,79.75,77.9583,79.156,81.7628,79.3
2015-07-10,79.3,79.5,77.9847,79.228,81.696,79.5
2015-07-13,79.5,79.71,78.0075,79.218,81.664,80.07
2015-07-14,80.07,79.71,78.039,79.3,81.6174,79.67
2015-07-15,79.67,80.26,78.0704,79.472,81.564,79.84
2015-07-16,79.84,79.99,78.1022,79.676,81.5306,79.97
2015-07-17,79.97,79.84,78.1363,79.81,81.5018,79.88
2015-07-20,79.88,79.97,78.1718,79.886,81.4642,79.62
2015-07-21,79.62,80.0,78.2012,79.796,81.4132,80.06
2015-07-22,80.06,79.66,78.2293,79.874,81.3826,80.13
2015-07-23,80.13,80.29,78.2609,79.932,81.3668,79.39
2015-07-24,79.39,79.91,78.2922,79.816,81.335,78.43
2015-07-27,78.43,79.2,78.3093,79.526,81.2664,79.02
2015-07-28,79.02,78.6,78.3344,79.406,81.2172,79.07
2015-07-29,79.07,79.16,78.3627,79.208,81.1446,78.63
2015-07-30,78.63,79.05,78.388,78.908,81.0532,79.03
2015-07-31,79.03,78.63,78.4152,78.836,80.96,79.71
2015-08-03,79.71,79.07,78.4501,79.092,80.8844,80.2
2015-08-04,80.2,79.92,78.4909,79.328,80.8066,80.49
2015-08-05,80.49,79.99,78.5296,79.612,80.7414,81.14
2015-08-06,81.14,80.49,78.5675,80.114,80.683,81.02
2015-08-07,81.02,80.99,78.5951,80.512,80.6188,81.05
2015-08-10,81.05,81.33,78.624,80.78,80.5642,80.77
2015-08-11,80.77,80.72,78.6466,80.894,80.502,79.95
2015-08-12,79.95,80.23,78.6627,80.786,80.4246,79.65
2015-08-13,79.65,79.81,78.6774,80.488,80.3384,80.28
2015-08-14,80.28,79.71,78.6909,80.34,80.292,80.28
2015-08-17,80.28,79.95,78.7055,80.186,80.2468,80.0
2015-08-18,80.0,80.25,78.7174,80.032,80.2094,80.08
2015-08-19,80.08,79.94,78.7274,80.058,80.1812,78.53
2015-08-20,78.53,79.51,78.7299,79.834,80.1182,75.99
2015-08-21,75.99,78.04,78.7207,78.976,79.9942,74.08
2015-08-24,74.08,76.0,78.7035,77.736,79.8478,74.33
2015-08-25,74.33,75.27,78.685,76.602,79.7088,76.12
2015-08-26,76.12,75.18,78.6932,75.81,79.601,76.65
2015-08-27,76.65,76.56,78.7028,75.434,79.5126,76.29
2015-08-28,76.29,76.46,78.7036,75.494,79.4094,75.64
2015-08-31,75.64,76.21,78.6982,75.806,79.2784,74.05
2015-09-01,74.05,74.08,78.6833,75.75,79.1168,75.12
2015-09-02,75.12,74.54,78.6806,75.55,78.9878,75.44
2015-09-03,75.44,75.28,78.6802,75.308,78.8928,74.55
2015-09-04,74.55,74.46,78.6768,74.96,78.7656,75.46
2015-09-08,75.46,75.48,78.6785,74.924,78.6532,74.74
2015-09-09,74.74,75.96,78.6766,75.062,78.5558,74.64
2015-09-10,74.64,74.56,78.6771,74.966,78.4592,75.0
2015-09-11,75.0,74.38,78.6796,74.878,78.3728,74.77
2015-09-14,74.77,75.23,78.6782,74.922,78.2894,75.15
2015-09-15,75.15,74.91,78.6734,74.86,78.2014,75.82
2015-09-16,75.82,75.19,78.6699,75.076,78.1246,75.77
2015-09-17,75.77,75.76,78.6687,75.302,78.0638,74.99
2015-09-18,74.99,75.18,78.6651,75.3,77.9872,76.02
2015-09-21,76.02,75.22,78.6668,75.55,77.9216,75.36
2015-09-22,75.36,75.34,78.6671,75.592,77.8388,75.52
2015-09-23,75.52,75.24,78.6665,75.532,77.7478,74.35
2015-09-24,74.35,74.96,78.6589,75.248,77.6414,72.26
2015-09-25,72.26,74.58,78.6445,74.702,77.4898,70.93
2015-09-28,70.93,71.98,78.6269,73.684,77.309,71.18
2015-09-29,71.18,70.89,78.6102,72.848,77.135,72.33
2015-09-30,72.33,71.63,78.6049,72.21,76.9892,72.05
2015-10-01,72.05,72.33,78.6008,71.75,76.829,72.9
2015-10-02,72.9,71.66,78.6015,71.878,76.6844,73.36
2015-10-05,73.36,73.35,78.5966,72.364,76.5638,72.15
2015-10-06,72.15,73.33,78.5814,72.558,76.4382,73.19
2015-10-07,73.19,72.45,78.5676,72.73,76.3216,73.1
2015-10-08,73.1,73.35,78.5514,72.94,76.2022,73.16
2015-10-09,73.16,73.19,78.5372,72.992,76.0928,73.64
2015-10-12,73.64,72.95,78.5251,73.048,75.985,73.35
2015-10-13,73.35,73.45,78.5108,73.288,75.8578,73.24
2015-10-14,73.24,73.57,78.4965,73.298,75.7186,75.23
2015-10-15,75.23,73.31,78.4926,73.724,75.6134,76.5
2015-10-16,76.5,75.6,78.4964,74.392,75.5206,76.33
2015-10-19,76.33,76.32,78.4989,74.93,75.4268,76.19
2015-10-20,76.19,76.33,78.5064,75.498,75.3296,76.46
2015-10-21,76.46,76.56,78.5206,76.142,75.2434,74.98
2015-10-22,74.98,76.59,78.524,76.092,75.144,75.94
2015-10-23,75.94,75.4,78.5248,75.98,75.0698,76.4
2015-10-26,76.4,75.85,78.5307,75.994,74.9922,76.95
2015-10-27,76.95,76.29,78.5434,76.146,74.9256,77.44
2015-10-28,77.44,76.89,78.5579,76.342,74.8744,77.75
2015-10-29,77.75,77.44,78.5732,76.896,74.8278,77.51
2015-10-30,77.51,77.75,78.5885,77.21,74.8074,78.16
2015-11-02,78.16,77.86,78.604,77.562,74.8508,77.6
2015-11-03,77.6,77.85,78.616,77.692,74.9212,77.45
2015-11-04,77.45,73.24,78.6246,77.694,74.9836,77.75
2015-11-05,77.75,77.49,78.6326,77.694,75.0162,77.27
2015-11-06,77.27,77.6,78.6397,77.646,75.0286,75.59
2015-11-09,75.59,76.98,78.6367,77.132,75.0146,76.11
2015-11-10,76.11,75.66,78.637,76.834,75.024,74.97
2015-11-11,74.97,76.39,78.6343,76.338,75.0424,73.24
2015-11-12,73.24,74.69,78.6198,75.436,75.0048,72.58
2015-11-13,72.58,73.06,78.6074,74.498,74.9476,73.51
2015-11-16,73.51,72.49,78.5971,74.082,74.9268,73.15
2015-11-17,73.15,73.5,78.5848,73.49,74.8806,73.99
2015-11-18,73.99,73.41,78.575,73.294,74.8656,73.21
2015-11-19,73.21,73.74,78.5572,73.288,74.837,73.53
2015-11-20,73.53,73.21,78.547,73.478,74.8076,73.41
2015-11-23,73.41,73.57,78.5407,73.458,74.7804,73.5
2015-11-24,73.5,72.81,78.5293,73.528,74.7474,73.75
2015-11-25,73.75,73.56,78.5183,73.48,74.706,74.32
2015-11-27,74.32,73.89,78.5079,73.702,74.677,73.04
2015-11-30,73.04,74.61,78.5077,73.604,74.638,73.52
2015-12-01,73.52,73.41,78.5114,73.626,74.588,72.77
2015-12-02,72.77,73.43,78.5088,73.48,74.5362,71.67
2015-12-03,71.67,72.75,78.501,73.064,74.4592,72.22
2015-12-04,72.22,71.99,78.4933,72.644,74.4166,71.55
2015-12-07,71.55,72.2,78.4817,72.346,74.4024,71.37
2015-12-08,71.37,71.44,78.4739,71.916,74.4112,70.86
2015-12-09,70.86,71.02,78.4586,71.534,74.4048,71.0
2015-12-10,71.0,70.81,78.4421,71.4,74.3782,69.71
2015-12-11,69.71,70.3,78.4176,70.898,74.3314,68.07
2015-12-14,68.07,69.79,78.3802,70.202,74.2348,68.02
2015-12-15,68.02,68.55,78.3408,69.532,74.128,68.13
2015-12-16,68.13,68.17,78.2977,68.986,74.0476,68.12
2015-12-17,68.12,68.05,78.2536,68.41,73.9462,67.79
2015-12-18,67.79,67.95,78.2045,68.026,73.84,69.0
2015-12-21,69.0,67.97,78.1595,68.212,73.7568,69.57
2015-12-22,69.57,69.37,78.1168,68.522,73.6754,70.3
2015-12-23,70.3,69.81,78.0713,68.956,73.6144,70.14
2015-12-24,70.14,70.14,78.0235,69.36,73.5524,70.22
2015-12-28,70.22,70.05,77.9705,69.846,73.4522,70.61
2015-12-29,70.61,70.43,77.9165,70.168,73.3344,70.02
2015-12-30,70.02,70.51,77.861,70.258,73.2082,69.71
2015-12-31,69.71,69.82,77.8014,70.14,73.0786,68.67
2016-01-04,68.67,68.81,77.7376,69.846,72.9228,69.12
2016-01-05,69.12,68.72,77.6738,69.626,72.8056,68.16
2016-01-06,68.16,68.22,77.6005,69.136,72.65,67.62
2016-01-07,67.62,67.36,77.5276,68.656,72.4744,67.67
2016-01-08,67.67,67.75,77.4607,68.248,72.2888,67.23
2016-01-11,67.23,67.72,77.3915,67.96,72.0846,67.45
2016-01-12,67.45,67.49,77.3196,67.626,71.8786,66.13
2016-01-13,66.13,67.4,77.2394,67.22,71.651,67.45
2016-01-14,67.45,66.15,77.1703,67.186,71.4368,66.47
2016-01-15,66.47,66.29,77.1024,66.946,71.2142,65.71
2016-01-19,65.71,66.81,77.0279,66.642,70.9794,65.41
2016-01-20,65.41,64.98,76.9477,66.234,70.7326,65.2
2016-01-21,65.2,65.48,76.8644,66.048,70.4912,66.89
2016-01-22,66.89,65.79,76.7901,65.936,70.3172,65.95
2016-01-25,65.95,66.72,76.7123,65.832,70.114,66.52
2016-01-26,66.52,66.24,76.6354,65.994,69.945,65.72
2016-01-27,65.72,66.68,76.5552,66.056,69.7946,64.45
2016-01-28,64.45,66.11,76.4674,65.906,69.632,67.12
2016-01-29,67.12,64.82,76.3949,65.952,69.5042,67.41
2016-02-01,67.41,66.73,76.3213,66.244,69.3894,66.26
2016-02-02,66.26,66.95,76.2463,66.192,69.2348,65.44
2016-02-03,65.44,66.48,76.1643,66.136,69.0794,65.45
2016-02-04,65.45,65.05,76.076,66.336,68.9178,63.9
2016-02-05,63.9,65.13,75.9794,65.692,68.7276,62.24
2016-02-08,62.24,63.28,75.8735,64.658,68.5024,62.25
2016-02-09,62.25,61.83,75.7652,63.856,68.2724,63.66
2016-02-10,63.66,62.75,75.6646,63.5,68.0592,62.57
2016-02-11,62.57,62.5,75.5595,62.924,67.8498,62.56
2016-02-12,62.56,61.62,75.459,62.656,67.6306,62.64
2016-02-16,62.64,62.74,75.3668,62.736,67.428,64.09
2016-02-17,64.09,62.86,75.2752,63.104,67.2764,64.5
2016-02-18,64.5,64.45,75.186,63.272,67.122,63.8
2016-02-19,63.8,64.44,75.0975,63.518,66.967,64.85
2016-02-22,64.85,64.23,75.0146,63.976,66.8366,64.28
2016-02-23,64.28,64.59,74.9273,64.304,66.705,64.14
2016-02-24,64.14,63.7,74.8371,64.314,66.5678,65.33
2016-02-25,65.33,64.46,74.7558,64.48,66.4802,66.46
2016-02-26,66.46,65.67,74.6835,65.012,66.448,65.97
2016-02-29,65.97,66.29,74.6084,65.236,66.407,68.21
2016-03-01,68.21,66.55,74.5402,66.022,66.4086,68.18
2016-03-02,68.18,67.83,74.4737,66.83,66.4098,70.08
2016-03-03,70.08,68.1,74.4106,67.78,66.4556,70.51
2016-03-04,70.51,70.18,74.3471,68.59,66.4858,70.93
2016-03-07,70.93,70.17,74.2833,69.582,66.513,69.75
2016-03-08,69.75,70.65,74.2146,69.89,66.502,70.17
